,Topic,Question,Correct
627,Art,Art can only be appreciated by adults.,False
628,Art,Artists always draw exactly what they see in front of them.,False
629,Art,You have to be perfect at making art for it to be good.,False
630,Art,Art is not important in our lives.,False
631,Art,"If you don't like a piece of art, it is not considered art.",False
632,Art,Artists only make art when they're feeling happy.,False
633,Art,You need to have a lot of experience to make art.,False
634,Art,Art has to be complicated to be good.,False
635,Art,Faces are never included in art.,False
636,Art,Everyone has to make the same art project.,False
637,Art,You have to use a lot of materials to make art.,False
638,Art,You can only create art in certain places.,False
639,Art,"If you make a mistake in art, it's ruined.",False
640,Art,Art can only be created during the day.,False
641,Art,You can only make art in one style.,False
642,Art,Art is only about copying other people's work.,False
643,Art,Art is only about drawing pictures.,False
644,Art,Art can never be changed or improved.,False
645,Art,Only adults can be artists.,False
646,Art,Art is not a real job.,False
647,Art,You can't learn anything new through art.,False
648,Technology,Technology helps us do things easier.,True
649,Technology,Computers can help us learn new things.,True
650,Technology,We use phones to talk to animals.,False
651,Technology,The internet helps us find information.,True
652,Technology,Televisions are used for transportation.,False
653,Technology,Cameras help us take pictures.,True
654,Technology,We can play games on tablets.,True
655,Technology,Cars run on batteries.,False
656,Technology,Robots can clean our houses.,True
657,Technology,We use headphones to hear music.,True
658,Technology,A skateboard is a type of technology.,True
659,Technology,We can use technology to make art.,True
660,Technology,A toaster is used for cooking pasta.,False
661,Technology,A calculator can help us do math problems.,True
662,Technology,We use technology to communicate with friends.,True
663,Technology,We can play video games on a computer.,True
664,Technology,A hairbrush is a type of technology.,False
665,Technology,We use technology to watch movies.,True
666,Technology,We can use technology to travel to outer space.,True
667,Technology,A microwave oven can help us to time travel.,False
668,Technology,Technology can help us to be healthier.,True
669,Technology,We cannot learn new things using technology.,False
670,Technology,We can use a phone to take pictures.,True
671,Technology,We can use technology to make new friends.,True
672,Technology,Robots can do chores for us.,True
673,Technology,We cannot learn new languages using technology.,False
674,Technology,We use computers in school to learn.,True
675,Technology,A washing machine is used for cooking food.,False
676,Technology,We can use technology to explore places we've never been before.,True
677,Technology,We can use technology to make music.,True
678,Technology,A screwdriver is used for typing on a computer.,False
679,Technology,We use technology to tell time.,True
680,Technology,We can use technology to help us exercise.,True
681,Technology,We use technology to find directions when we are lost.,True
682,Technology,A bike is a type of technology.,True
683,Technology,We use technology to read books.,True
684,Technology,We cannot use technology to learn about history.,False
685,Technology,We can use technology to make videos.,True
686,Technology,We use technology to listen to music.,True
687,Technology,We cannot use technology to learn about different cultures.,False
688,Technology,A stove is used for taking pictures.,False
689,Technology,We can use technology to make phone calls.,True
690,Technology,We use a remote control to fly an airplane.,False
691,Technology,We use technology to play games with friends.,True
692,Technology,A vacuum cleaner is used for ironing clothes.,False
693,Technology,We use technology to learn new skills.,True
694,Technology,We cannot use technology to connect with people who live far away.,False
695,Technology,We use technology to make phone calls.,True
696,Technology,We can use technology to make phone calls.,True
697,Technology,We use technology to make videos.,True
698,Technology,We use technology to watch TV.,True
699,Politics,The President is the leader of our country.,True
700,Politics,The Vice President is the head of the Senate.,False
701,Politics,Laws are made by the Congress.,True
702,Politics,The Constitution is the highest law in the United States.,True
703,Politics,People who live in the United States can vote when they are 18 years old.,True
704,Politics,The United States has 50 states.,True
705,Politics,The American flag has 50 stars and 13 stripes.,True
706,Politics,The Pledge of Allegiance is said to honor our country.,True
707,Politics,The Bald Eagle is the national bird of the United States.,True
708,Politics,The Washington Monument is located in Seattle.,False
709,Politics,The United States declared independence from France.,False
710,Politics,The White House is the home of the President.,True
711,Politics,The Statue of Liberty is located in New York City.,True
712,Politics,The American government has three branches.,True
713,Politics,The Capitol building is where the Congress meets.,True
714,Politics,The American government is a monarchy.,False
715,Politics,Elections are held every four years in the United States.,True
716,Politics,The Declaration of Independence was written by Abraham Lincoln.,False
717,Politics,The American holiday Thanksgiving is in November.,True
718,Politics,The American holiday Christmas is in October.,False
719,Politics,Schools and libraries close on the American holiday Labor Day.,False
720,Politics,The United States has five oceans.,False
721,Politics,The Great Wall of China is located in the United States.,False
722,Politics,The American holiday Independence Day is on July 4.,True
723,Politics,The American currency is called the dollar.,True
724,Politics,The United States is the largest country in the world.,False
725,Politics,The United States fought in World War II.,True
726,Politics,"The national anthem of the United States is ""God Bless America.""",False
727,Politics,The American government is run by one person.,False
728,Politics,The Emancipation Proclamation freed the slaves in the United States.,True
729,Politics,Congress is made up of the House of Representatives and the Senate.,True
730,Politics,The American flag has 52 stars.,False
731,Politics,The Civil Rights Movement fought for equal rights for all Americans.,True
732,Politics,The American government is a dictatorship.,False
733,Politics,Americans have the right to express themselves freely.,True
734,Politics,The Supreme Court is the highest court in the United States.,True
735,Politics,The Great Barrier Reef is located in the United States.,False
736,Politics,The American holiday Halloween is in December.,False
737,Politics,The American holiday Memorial Day is in May.,True
738,Politics,The United States is a country in Africa.,False
739,Politics,People can practice any religion they want to in the United States.,True
740,Politics,George Washington was the first President of the United States.,True
741,Politics,The American holiday Valentine's Day is in February.,True
742,Politics,The American holiday Easter is in June.,False
743,Politics,The American government is a theocracy.,False
744,Politics,Abraham Lincoln was a President of the United States.,True
745,Politics,The American government is a democracy.,True
746,Politics,The Golden Gate Bridge is located in New York.,False
747,Politics,The American holiday New Year's Day is in January.,True
748,Politics,The United States is made up of 13 colonies.,False
749,Politics,The American holiday Columbus Day is in October.,True
750,Politics,The American currency is used in Canada.,False
751,Business and Economy,Businesses sell products or services.,True
752,Business and Economy,People need money to buy things.,True
753,Business and Economy,Banks are places where people keep their money.,True
754,Business and Economy,People get paid for working at a job.,True
755,Business and Economy,People can use credit cards to buy things.,True
756,Business and Economy,Stores sell toys and clothes.,True
757,Business and Economy,It's important to save money for things you may need in the future.,True
758,Business and Economy,It is difficult for businesses to make money if no one buys their products.,True
759,Business and Economy,"People work at different jobs, like teachers, doctors, and chefs.",True
760,Business and Economy,"People use money to pay for food, clothes, and shelter.",True
761,Business and Economy,"Companies make products like phones, cars, and toys.",True
762,Business and Economy,People can buy things online.,True
763,Business and Economy,People use money to buy things they want and need.,True
764,Business and Economy,Banks lend money to people who want to buy things.,True
765,Business and Economy,People pay taxes to the government.,True
766,Business and Economy,Companies try to sell things for more money than it costs to make them.,True
767,Business and Economy,Money comes in bills and coins.,True
768,Business and Economy,People can start their own businesses.,True
769,Business and Economy,People can use money to donate to charity.,True
770,Business and Economy,Different countries have different types of money.,True
771,Business and Economy,People buy things that they think are worth the price.,True
772,Business and Economy,People use goods and services to meet their needs.,True
773,Business and Economy,People can invest money in businesses to help them grow.,True
774,Business and Economy,The price of things can change over time.,True
775,Business and Economy,People do not need money to buy things.,False
776,Business and Economy,Stores only sell food.,False
777,Business and Economy,People should use all their money to buy things they want immediately.,False
778,Business and Economy,Businesses do not need to sell products or services.,False
779,Business and Economy,People do not need money to live.,False
780,Business and Economy,"People can use their credit cards to buy anything they want, no matter the price.",False
781,Business and Economy,It is not important to save money for things in the future because you can just borrow money.,False
782,Business and Economy,Companies do not try to sell things for more money than it costs to make them.,False
783,Business and Economy,Banks take money from people and never give it back.,False
784,Business and Economy,People should keep all their money in the bank and never spend it.,False
785,Business and Economy,People cannot work jobs they enjoy.,False
786,Business and Economy,There is only one type of job.,False
787,Business and Economy,People cannot start their own businesses.,False
788,Business and Economy,Furnitures are not sold by businesses.,False
789,Business and Economy,Bills and coins do not exist.,False
790,Business and Economy,Banks do not lend money to people.,False
791,Business and Economy,People do not need to pay taxes to the government.,False
792,Business and Economy,People do not need to buy things they need.,False
793,Business and Economy,Different countries have the exact same type of money.,False
794,Business and Economy,People do not care about the price of things they buy.,False
795,Business and Economy,People can get everything they want for free.,False
796,Business and Economy,Companies do not make products for people to buy.,False
797,Business and Economy,It is not important to have money in order to get what you want.,False
798,Business and Economy,The price of things never changes.,False
799,Education,Teachers help students learn.,True
800,Education,We learn new things in school.,True
801,Education,We read books in class.,True
802,Education,Math is a subject we learn at school.,True
803,Education,We use pencils and paper to write in school.,True
804,Education,We learn about different animals in science class.,True
805,Education,We can ask our teacher for help when we don't understand something.,True
806,Education,We can learn to count to 100.,True
807,Education,We learn about different countries and cultures in social studies.,True
808,Education,Recess is a time when we can play outside.,True
809,Education,We can learn about different shapes in math class.,True
810,Education,We can learn new songs in music class.,True
811,Education,We can learn to write our names in school.,True
812,Education,We learn how to be good friends in school.,True
813,Education,We can ask important questions in class.,True
814,Education,We can learn how to read in school.,True
815,Education,We can learn how to tie our shoes at school.,True
816,Education,We can learn about different colors in school.,True
817,Education,We can learn about the different parts of our body in science class.,True
818,Education,We can learn about different seasons in school.,True
819,Education,We can learn about different holidays in school.,True
820,Education,We can learn how to draw in art class.,True
821,Education,We can learn how to be safe in school.,True
822,Education,We can learn about different types of jobs in school.,True
823,Education,We don't need to listen to our teacher in class.,False
824,Education,We don't need to do our homework.,False
825,Education,We don't need to be nice to our classmates.,False
826,Education,It's okay to run in the hallways.,False
827,Education,It's okay to yell in class.,False
828,Education,We don't need to clean up our things after we use them.,False
829,Education,We can be mean to our friends.,False
830,Education,We can learn everything on our own.,False
831,Education,We don't need to pay attention in class.,False
832,Education,We can hit our classmates if we are angry.,False
833,Education,We don't need to come to school.,False
834,Education,We can cheat on tests.,False
835,Education,We can be rude to our teachers.,False
836,Education,We can play with toys during class.,False
837,Education,We don't need to follow the rules.,False
838,Education,We can steal from our classmates.,False
839,Education,We don't need to be respectful to others.,False
840,Education,We don't need to try our best.,False
841,Education,We can be late to class.,False
842,Education,It's okay to lie to our teachers.,False
843,Education,We can be lazy in school.,False
844,Education,We can make fun of other students.,False
845,Education,We can forget to do our homework.,False
846,Education,We can be disruptive during class.,False
847,Education,We can hit our teachers if we are angry.,False
848,Health and Fitness,Running is a good form of exercise.,True.
849,Health and Fitness,Eating too much candy is good for your health.,False.
850,Health and Fitness,Drinking water is important to stay hydrated.,True.
851,Health and Fitness,Watching TV all day is good for your health.,False.
852,Health and Fitness,Vegetables are healthy foods to eat.,True.
853,Health and Fitness,Eating chips and soda is healthy.,False.
854,Health and Fitness,Brushing your teeth is important for dental health.,True.
855,Health and Fitness,Playing outside is good for your fitness.,True.
856,Health and Fitness,Sitting in front of the computer all day is good for your health.,False.
857,Health and Fitness,Walking on the treadmill is a good exercise.,True.
858,Health and Fitness,Eating a balanced meal is important for good health.,True.
859,Health and Fitness,Drinking too much soda is good for you.,False.
860,Health and Fitness,Taking a nap is good for your health.,True.
861,Health and Fitness,Eating fruits is healthy for your body.,True.
862,Health and Fitness,Eating candy everyday is good for your health.,False.
863,Health and Fitness,Washing your hands is important to stay clean.,True.
864,Health and Fitness,Eating vegetables is not necessary for good health.,False.
865,Health and Fitness,Eating fast food everyday is good for your health.,False.
866,Health and Fitness,Playing with friends is good for your fitness.,True.
867,Health and Fitness,Smoking cigarettes is good for your health.,False.
868,Health and Fitness,Exercise helps to improve your health.,True.
869,Health and Fitness,Drinking too much alcohol is good for your health.,False.
870,Health and Fitness,Eating junk food is healthy all the time.,False.
871,Health and Fitness,Eating breakfast in the morning is important for good health.,True.
872,Health and Fitness,Eating too much food is good for your health.,False.
873,Environment and Climate,Plants need sunlight to grow.,True
874,Environment and Climate,The Earth is flat.,False
875,Environment and Climate,We should throw garbage on the street.,False
876,Environment and Climate,Water freezes at room temperature.,False
877,Environment and Climate,Trees make oxygen for us to breathe.,True
878,Environment and Climate,Air pollution is good for our health.,False
879,Environment and Climate,Earthquakes happen because the Earth's plates move.,True
880,Environment and Climate,Global warming isn't real.,False
881,Environment and Climate,We need to conserve water.,True
882,Environment and Climate,Littering is bad for the environment.,True
883,Environment and Climate,The ozone layer protects us from the sun's harmful rays.,True
884,Environment and Climate,The ocean is full of chocolate milk.,False
885,Environment and Climate,Recycling helps the environment.,True
886,Environment and Climate,Cutting down trees helps the environment.,False
887,Environment and Climate,The Earth has only one moon.,True
888,Environment and Climate,Humans can survive without clean air to breathe.,False
889,Environment and Climate,Plastic pollution harms marine life.,True
890,Environment and Climate,The sun sets in the east.,False
891,Environment and Climate,Using less electricity helps the environment.,True
892,Environment and Climate,The Earth is the third planet from the sun.,True
893,Environment and Climate,We should let the tap water running while brushing our teeth.,False
894,Environment and Climate,Earth's atmosphere is made up mostly of nitrogen and oxygen.,True
895,Environment and Climate,Making compost helps reduce waste.,True
896,Environment and Climate,Water is a limited resource that should be conserved.,True
897,Environment and Climate,Pollution in the air can cause health problems.,True
898,Environment and Climate,Using public transportation helps reduce pollution.,True
899,Environment and Climate,The Earth's climate is constantly changing.,True
900,Environment and Climate,The wind is made by trees.,False
901,Environment and Climate,Solar power is a good source of energy.,True
902,Environment and Climate,Carbon footprint doesn't have an impact on the environment.,False
903,Environment and Climate,Taking short showers instead of baths can save water.,True
904,Environment and Climate,The Earth rotates on its axis.,True
905,Environment and Climate,The Earth is the only planet with life.,False
906,Environment and Climate,Paper products can be recycled.,True
907,Environment and Climate,The temperature of the Earth is always the same.,False
908,Environment and Climate,Burning garbage is good for the environment.,False
909,Environment and Climate,The moon orbits around the Earth.,True
910,Environment and Climate,The Earth is getting warmer due to human activity.,True
911,Environment and Climate,Reusing items is better than throwing them away.,True
912,Environment and Climate,Oil spills are good for the environment.,False
913,Environment and Climate,Rainforests are important for the environment.,True
914,Environment and Climate,The Earth is about 4.5 billion years old.,True
915,Environment and Climate,Plastic takes a very short time to decompose.,False
916,Environment and Climate,We should use cars as much as possible.,False
917,Environment and Climate,Humans can live on other planets as easily as they can on Earth.,False
918,Environment and Climate,The Great Barrier Reef is a natural wonder that should be protected.,True
919,Environment and Climate,The polar ice caps are melting due to global warming.,True
920,Environment and Climate,Trash belongs in the trash can.,True
921,Environment and Climate,"Without the sun, the Earth would be very dark.",True
922,Space and Astronomy,The sun is a star.,True
923,Space and Astronomy,The moon is bigger than the sun.,False
924,Space and Astronomy,Earth is the third planet from the sun.,True
925,Space and Astronomy,Stars twinkle in the night sky.,True
926,Space and Astronomy,The planet Saturn has rings around it.,True
927,Space and Astronomy,Astronauts live in space stations.,True
928,Space and Astronomy,Our galaxy is called the Milky Way.,True
929,Space and Astronomy,There is no gravity in space.,False
930,Space and Astronomy,The planet Mars is also known as the Red Planet.,True
931,Space and Astronomy,A shooting star is actually a star falling to Earth.,False
932,Space and Astronomy,There are nine planets in our solar system.,False
933,Space and Astronomy,Planets revolve around the moon.,False
934,Space and Astronomy,Astronomers use telescopes to see objects in space.,True
935,Space and Astronomy,The Earth's atmosphere has oxygen for breathing.,True
936,Space and Astronomy,The planet Jupiter is bigger than the planet Earth.,True
937,Space and Astronomy,The first human to walk on the moon was Neil Armstrong.,True
938,Space and Astronomy,The planet Venus is known as the Morning Star.,True
939,Space and Astronomy,Pluto is still considered a planet.,False
940,Space and Astronomy,The Great Red Spot is a storm on the planet Saturn.,False
941,Space and Astronomy,The Milky Way galaxy is the only galaxy in the universe.,False
942,Space and Astronomy,The closest star to Earth is Proxima Centauri.,True
943,Space and Astronomy,A meteor shower is when lots of shooting stars can be seen at once.,True
944,Space and Astronomy,An asteroid is a type of planet.,False
945,Space and Astronomy,The Hubble Space Telescope orbits around the Earth.,True
946,Space and Astronomy,The International Space Station is a research facility.,True
947,Space and Astronomy,The planet Neptune is closer to the sun than the planet Uranus.,False
948,Space and Astronomy,The dwarf planet Ceres is located in the asteroid belt.,True
949,Space and Astronomy,The North Star is also known as Polaris.,True
950,Space and Astronomy,The planet Mercury is the farthest planet from the sun.,False
951,Space and Astronomy,Halley's Comet comes around every 10 years.,False
952,Space and Astronomy,The planet Uranus is known as the Ice Giant.,True
953,Space and Astronomy,NASA is a space agency that sends people and machines into space.,True
954,Space and Astronomy,A light year is a measurement of distance in space.,True
955,Space and Astronomy,The universe is constantly expanding.,True
956,Space and Astronomy,The planet Earth has only one moon.,False
957,Space and Astronomy,A black hole is a place in space where gravity is so strong that nothing can escape it.,True
958,Space and Astronomy,The Big Dipper is a constellation that looks like a ladle or scoop.,True
959,Space and Astronomy,The planet Earth is round.,True
960,Space and Astronomy,The phases of the moon are caused by the Earth's shadow.,False
961,Space and Astronomy,The asteroid that caused the extinction of the dinosaurs hit Earth in the Atlantic Ocean.,False
962,Space and Astronomy,Orion is a constellation that looks like a hunter.,True
963,Space and Astronomy,The planet Venus is closer to the sun than the planet Mercury.,False
964,Space and Astronomy,"The farther away a star is, the brighter it appears.",False
965,Space and Astronomy,"During a solar eclipse, the moon passes between the sun and the Earth.",True
966,Space and Astronomy,"A galaxy is a group of stars, planets, and other objects that are held together by gravity.",True
967,Space and Astronomy,The planet Jupiter is closer to the sun than the planet Saturn.,False
968,Space and Astronomy,The asteroid belt is located between the planets Mars and Jupiter.,True
969,Space and Astronomy,The planet Earth is the only planet in our solar system that has water on its surface.,False
970,Space and Astronomy,The International Space Station travels faster than the speed of sound.,False
971,Fashion and Style,A shirt is a type of clothing.,True
972,Fashion and Style,A sandwich is a type of clothing.,False
973,Fashion and Style,You wear shoes on your hands.,False
974,Fashion and Style,You wear shoes on your feet.,True
975,Fashion and Style,A hat is something you wear on your head.,True
976,Fashion and Style,A hat is something you wear on your feet.,False
977,Fashion and Style,A dress is a type of clothing.,True
978,Fashion and Style,A dress is a type of food.,False
979,Fashion and Style,A scarf is something you wear around your neck.,True
980,Fashion and Style,A scarf is something you wear on your head.,False
981,Fashion and Style,Clothes keep you warm.,True
982,Fashion and Style,Clothes make you cold.,False
983,Fashion and Style,Pajamas are something you wear to sleep.,True
984,Fashion and Style,Pajamas are something you wear to school.,False
985,Fashion and Style,Sunglasses are something you wear on your eyes.,True
986,Fashion and Style,Sunglasses are something you wear on your feet.,False
987,Fashion and Style,Swimsuits are something you wear to go swimming.,True
988,Fashion and Style,Swimsuits are something you wear to go to bed.,False
989,Fashion and Style,You can wear a dress to a fancy party.,True
990,Fashion and Style,You can wear a dress to go play in the mud.,False
991,Fashion and Style,A necklace is something you wear around your neck.,True
992,Fashion and Style,A necklace is something you wear on your wrist.,False
993,Fashion and Style,A belt helps keep your pants up.,True
994,Fashion and Style,A belt helps keep your shoes on.,False
995,Fashion and Style,A jacket is a type of clothing you wear when it's cold.,True
996,Fashion and Style,A jacket is a type of clothing you wear when it's hot.,False
997,Fashion and Style,Shorts are something you wear when it's hot outside.,True
998,Fashion and Style,Shorts are something you wear when it's cold outside.,False
999,Fashion and Style,A bow is something you wear in your hair.,True
1000,Fashion and Style,A bow is something you wear on your shoes.,False
1001,Fashion and Style,A tie is something you wear around your neck.,True
1002,Fashion and Style,A tie is something you wear on your feet.,False
1003,Fashion and Style,You can wear a hat when it's sunny outside.,True
1004,Fashion and Style,You can wear a hat when it's raining outside.,True
1005,Fashion and Style,You wear sweatpants when you exercise.,True
1006,Fashion and Style,You wear sweatpants to go swimming.,False
1007,Fashion and Style,A t-shirt is a type of clothing.,True
1008,Fashion and Style,A t-shirt is a type of food.,False
1009,Fashion and Style,You can wear a skirt to a party.,True
1010,Fashion and Style,You can wear a skirt to bed.,False
1011,Fashion and Style,Mittens are something you wear on your hands.,True
1012,Fashion and Style,Mittens are something you wear on your feet.,False
1013,Fashion and Style,High heels are something you wear on your feet.,True
1014,Fashion and Style,High heels are something you wear on your hands.,False
1015,Fashion and Style,Socks are something you wear on your feet.,True
1016,Fashion and Style,Socks are something you wear on your head.,False
1017,Fashion and Style,You can wear a tie to a job interview.,True
1018,Fashion and Style,You can wear a tie to go swimming.,False
1019,Fashion and Style,A purse is something you carry things in.,True
1020,Fashion and Style,A purse is something you wear on your head.,False
1021,Fashion and Style,A baseball cap is something you wear on your head.,True
1022,Fashion and Style,A baseball cap is something you wear on your feet.,False
1023,Fashion and Style,Jeans are a type of clothing.,True
1024,Fashion and Style,Jeans are a type of food.,False
1025,Video Games,Video games are a type of entertainment.,True
1026,Video Games,Video games can be played on a computer.,True
1027,Video Games,"In video games, you usually control a character or object.",True
1028,Video Games,Video games can be played with other people.,True
1029,Video Games,Video games can have different levels.,True
1030,Video Games,Video games can have different worlds or environments.,True
1031,Video Games,Video games can have music and sound effects.,True
1032,Video Games,Video games can have goals or objectives.,True
1033,Video Games,Video games can have a story or plot.,True
1034,Video Games,Video games can be played on a console like Xbox or PlayStation.,True
1035,Video Games,Video games can be played on a mobile device like a phone or tablet.,True
1036,Video Games,Some video games require the player to use strategy or problem-solving skills.,True
1037,Video Games,Video games can have power-ups or bonuses.,True
1038,Video Games,Some video games are based on popular movies or TV shows.,True
1039,Video Games,Some video games are designed to be educational.,True
1040,Video Games,Video games can be bought online or in a store.,True
1041,Video Games,Some video games have a multiplayer mode where you can play with other people online.,True
1042,Video Games,Video games can be used as a reward for finishing homework or chores.,True
1043,Video Games,Some video games are designed for specific age groups.,True
1044,Video Games,Video games can be used to learn new skills like reading or math.,True
1045,Video Games,Some video games require the player to use physical movement or activity.,True
1046,Video Games,"Video games can have different genres like adventure, sports, or racing.",True
1047,Video Games,Video games can have a tutorial or instructions to help the player learn how to play.,True
1048,Video Games,Video games can be used to relieve stress or anxiety.,True
1049,Video Games,Playing video games all day every day is good for your health.,False
1050,Video Games,All video games are appropriate for all ages.,False
1051,Video Games,Video games are more important than going to school or doing homework.,False
1052,Video Games,Video games are the only way to have fun.,False
1053,Video Games,Playing violent video games always leads to violent behavior in real life.,False
1054,Video Games,Video games have no impact on academic or social skills.,False
1055,Video Games,Video games are just a waste of time.,False
1056,Video Games,All video games are expensive and only for rich people.,False
1057,Video Games,Video games are only for boys and not for girls.,False
1058,Video Games,Video games are the same as watching TV or movies.,False
1059,Video Games,Video games are more important than spending time outside or with friends and family.,False
1060,Video Games,All video games are easy and no skill is required.,False
1061,Video Games,All video games are violent and involve killing.,False
1062,Video Games,Playing video games is the only way to be happy.,False
1063,Video Games,You can only play video games on a gaming console and not on a computer or mobile device.,False
1064,Video Games,Video games are only for young children and not for adults.,False
1065,Video Games,Video games can never be used as a learning tool.,False
1066,Video Games,Video games are only for people who are not good at sports.,False
1067,Video Games,Playing video games is the only way to stay entertained.,False
1068,Video Games,All video games are addictive and can lead to bad habits.,False
1069,Video Games,Video games are only for people who have nothing else to do.,False
1070,Video Games,Video games can have a negative impact on mental health.,False
1071,Video Games,Playing video games will always make you a loner and antisocial.,False
1072,Video Games,Video games are the only way to pass time during a long flight or car ride.,False
1073,Video Games,All video games are the same and offer the same experience.,False
1074,Travel and Tourism,Travel means going to different places.,True
1075,Travel and Tourism,Suitcase is used for packing things while traveling.,True
1076,Travel and Tourism,We can use an airplane to travel to faraway places.,True
1077,Travel and Tourism,We need a passport to travel to another country.,True
1078,Travel and Tourism,Different countries have different languages.,True
1079,Travel and Tourism,A guidebook may help travelers find interesting places to visit.,True
1080,Travel and Tourism,We can see different animals while traveling to different countries.,True
1081,Travel and Tourism,A hotel is a place to stay while traveling.,True
1082,Travel and Tourism,A camera can be used to take pictures while traveling.,True
1083,Travel and Tourism,A map can help us know where we are going while traveling.,True
1084,Travel and Tourism,We can taste different kinds of foods while traveling.,True
1085,Travel and Tourism,Traveling can be fun.,True
1086,Travel and Tourism,We can learn about different cultures while traveling.,True
1087,Travel and Tourism,We need to plan our trip before traveling.,True
1088,Travel and Tourism,We should be respectful of the customs and traditions of the places we visit.,True
1089,Travel and Tourism,We should not litter while traveling.,True
1090,Travel and Tourism,We can travel by train to some places.,True
1091,Travel and Tourism,We need to bring enough money for our trip.,True
1092,Travel and Tourism,We can make new friends while traveling.,True
1093,Travel and Tourism,We should follow the rules and regulations of the places we visit.,True
1094,Travel and Tourism,Traveling can help us relax and de-stress.,True
1095,Travel and Tourism,We can buy souvenirs to remind us of our trip.,True
1096,Travel and Tourism,We can learn new things while traveling.,True
1097,Travel and Tourism,We can see different landscapes while traveling.,True
1098,Travel and Tourism,We should be mindful of our safety while traveling.,True
1099,Travel and Tourism,A suitcase is not useful for packing when traveling.,False
1100,Travel and Tourism,We cannot use an airplane to travel to faraway places.,False
1101,Travel and Tourism,We do not need a passport to travel to another country.,False
1102,Travel and Tourism,The same language is spoken in all countries.,False
1103,Travel and Tourism,A guidebook cannot help travelers find interesting places to visit.,False
1104,Travel and Tourism,We cannot see different animals while traveling to different countries.,False
1105,Travel and Tourism,It's better to eat only the food we're familiar with while traveling.,False
1106,Travel and Tourism,A hotel is not a place to stay while traveling.,False
1107,Travel and Tourism,A camera cannot be used to take pictures while traveling.,False
1108,Travel and Tourism,A map is not useful for knowing where we're going while traveling.,False
1109,Travel and Tourism,We cannot taste different kinds of foods while traveling.,False
1110,Travel and Tourism,Traveling is never fun.,False
1111,Travel and Tourism,We cannot learn about different cultures while traveling.,False
1112,Travel and Tourism,We don't need to plan our trip before traveling.,False
1113,Travel and Tourism,We don't need to be respectful of the customs and traditions of the places we visit.,False
1114,Travel and Tourism,We can litter while traveling.,False
1115,Travel and Tourism,We cannot travel by train to some places.,False
1116,Travel and Tourism,We don't need to bring enough money for our trip.,False
1117,Travel and Tourism,We cannot make new friends while traveling.,False
1118,Travel and Tourism,We don't need to follow the rules and regulations of the places we visit.,False
1119,Travel and Tourism,Traveling cannot help us relax and de-stress.,False
1120,Travel and Tourism,We cannot buy souvenirs to remind us of our trip.,False
1121,Travel and Tourism,We cannot learn new things while traveling.,False
1122,Travel and Tourism,We cannot see different landscapes while traveling.,False
1123,Travel and Tourism,We don't need to be mindful of our safety while traveling.,False
1124,Language and Literature,Books have words in them.,True
1125,Language and Literature,We use letters to write words.,True
1126,Language and Literature,A sentence makes sense.,True
1127,Language and Literature,A dog can bark.,True
1128,Language and Literature,A cat can meow.,True
1129,Language and Literature,A bird can chirp.,True
1130,Language and Literature,We use pencils or pens to write words.,True
1131,Language and Literature,"When we read, we look at words on a page.",True
1132,Language and Literature,A story is something that is told or written.,True
1133,Language and Literature,We can learn new things from books.,True
1134,Language and Literature,Sometimes stories have pictures.,True
1135,Language and Literature,We can use our voice to speak words.,True
1136,Language and Literature,An author is someone who writes a story.,True
1137,Language and Literature,A poem is a type of writing that can rhyme.,True
1138,Language and Literature,A fairy tale is a type of story that usually has magic in it.,True
1139,Language and Literature,We can learn about different places from books.,True
1140,Language and Literature,A book is a thing that has pages with words.,True
1141,Language and Literature,We can read alone or with someone else.,True
1142,Language and Literature,A letter is a symbol that we use to make words.,True
1143,Language and Literature,A word can have more than one letter.,True
1144,Language and Literature,An illustration is a picture that goes along with a story.,True
1145,Language and Literature,We can use words to tell a story.,True
1146,Language and Literature,We can ask questions when we don't understand something.,True
1147,Language and Literature,A library is a place where we can find a lot of books.,True
1148,Language and Literature,We use crayons to write words.,False
1149,Language and Literature,A cow can fly.,False
1150,Language and Literature,A story is something we can taste.,False
1151,Language and Literature,We can speak without using our mouth.,False
1152,Language and Literature,A dog says meow.,False
1153,Language and Literature,A cat can bark like a dog.,False
1154,Language and Literature,We cannot learn new things from books.,False
1155,Language and Literature,We only need one letter to make a word.,False
1156,Language and Literature,A letter is a number that we use to make words.,False
1157,Language and Literature,A pencil or pen is something we eat.,False
1158,Language and Literature,"We look at pictures on our feet, not on a page.",False
1159,Language and Literature,Words do not make sense.,False
1160,Language and Literature,We cannot use our voice to speak words.,False
1161,Language and Literature,A poem does not need to rhyme.,False
1162,Language and Literature,A fairy tale is a scary story.,False
1163,Language and Literature,"We cannot read alone, we always need someone else.",False
1164,Language and Literature,A book has no pages.,False
1165,Language and Literature,We can never ask questions when we don't understand something.,False
1166,Language and Literature,An author is someone who draws pictures.,False
1167,Language and Literature,An illustration is a type of food.,False
1168,Language and Literature,We cannot use words to tell a story.,False
1169,Language and Literature,A library is a place where we cannot find any books.,False
1170,Language and Literature,Words only have one meaning.,False
1171,Language and Literature,We cannot use pencils or pens to write words.,False
1172,Language and Literature,A sentence can say whatever we want it to say.,False
1173,Religion and Spirituality,God is the most important figure in Christianity.,True.
1174,Religion and Spirituality,Jesus is the most important figure in Islam.,False.
1175,Religion and Spirituality,People go to temples to pray in Hinduism.,True.
