,Topic,Question,Correct
668,Technology,Tablets are larger than laptops.,False
669,Technology,Social media apps are used for communication with friends and family.,True
670,Technology,Cameras are not considered technology.,False
671,Technology,Solar panels can be used to power technology.,True
672,Technology,Quantum computers are faster than traditional computers.,True
673,Technology,Cloud computing is a term used to refer to storing and accessing data over the internet.,True
674,Technology,DVDs are more common than streaming services for watching movies.,False
675,Technology,GPS technology is used for tracking locations and providing directions.,True
676,Technology,A computer's hard drive is used for playing music.,False
677,Technology,Social media can be used to stay informed about current events.,True
678,Technology,Touchscreens are a relatively new innovation in technology.,False
679,Technology,The first text message was sent in the 21st century.,False
680,Technology,Mobile devices have replaced the need for desktop computers.,False
681,Technology,QR codes are used for scanning and providing information.,True
682,Technology,Email is a type of social media.,False
683,Technology,Encryption is a method of protecting data.,True
684,Technology,Hacking is legal and ethical.,False
685,Technology,Wi-Fi technology allows devices to connect to the internet wirelessly.,True
686,Technology,The first computer mouse was made out of wood.,True
687,Technology,Satellites are used for communication and to gather information.,True
688,Technology,CDs are a common storage device for data.,False
689,Technology,Instagram is a social media app used for video conferencing.,False
690,Technology,The internet is a global network of interconnected computers.,True
691,Technology,Google Drive is a file storage and sharing service.,True
692,Technology,Passwords should never be shared with others.,True
693,Technology,Malware is a type of software designed to harm computers.,True
694,Technology,Graphene is a new technology that can be used to make electronic devices.,True
695,Technology,Augmented reality technology allows virtual objects to be superimposed on the real world.,True
696,Politics,The United States has a two-party system.,True
697,Politics,The President of the United States must be at least 40 years old.,False
698,Politics,Only American citizens can vote in U.S. elections.,True
699,Politics,The Vice President of the United States is the second-highest elected official in the United States.,True
700,Politics,The United States Constitution was written in the 18th century.,True
701,Politics,The term of office for a United States Senator is six years.,True
702,Politics,Members of the United States House of Representatives are elected for four years.,False
703,Politics,A person can become President of the United States for more than two terms.,False
704,Politics,The United States is a democratic country.,True
705,Politics,The capital of the United States is New York City.,False
706,Politics,The United States has a dictatorship form of government.,False
707,Politics,The United States has 50 states.,True
708,Politics,The President of the United States lives in the White House.,True
709,Politics,The United States has a Prime Minister.,False
710,Politics,The Mayor is the highest elected official in a city.,True
711,Politics,There are three branches of the United States government.,True
712,Politics,The United States government is divided into state and federal levels.,True
713,Politics,"The Constitution guarantees freedom of speech, press, religion, and assembly.",True
714,Politics,The United States Supreme Court has nine justices.,True
715,Politics,The President of the United States is responsible for making laws.,False
716,Politics,The American flag has 55 stars.,False
717,Politics,The United States is the only country in North America.,False
718,Politics,The United States is the largest country in the world.,False
719,Politics,The United States is located in the Southern Hemisphere.,False
720,Politics,The United States has a Chancellor instead of a President.,False
721,Politics,The United States House of Representatives has 435 members.,True
722,Politics,The United States Senate has 100 members.,True
723,Politics,The United States was founded in the 19th century.,False
724,Politics,The United States declared independence from Great Britain in 1776.,True
725,Politics,The President of the United States serves a four-year term.,True
726,Politics,The United States has a national bird called the bald eagle.,True
727,Politics,The United States has seven time zones.,False
728,Politics,The United States has a monarchy form of government.,False
729,Politics,"The White House is located in Washington, D.C.",True
730,Politics,The United States has a Federal Reserve System.,True
731,Politics,The Defense Department is responsible for the military of the United States.,True
732,Politics,The United States has a bicameral legislature.,True
733,Politics,The Constitution of the United States was written in 1776.,False
734,Politics,Presidential elections in the United States are held every four years.,True
735,Politics,The President of the United States can serve an unlimited number of terms.,False
736,Politics,There are two major political parties in the United States.,True
737,Politics,The Vice President of the United States is elected for a four-year term.,True
738,Politics,"The United States has a national anthem called ""The Star-Spangled Banner.""",True
739,Politics,The President of the United States is the commander-in-chief of the United States military.,True
740,Politics,The United States has a federal income tax.,True
741,Politics,The Constitution guarantees the right to bear arms.,True
742,Politics,Every state in the United States has two Senators.,True
743,Politics,The United States has a total of 100 Senators.,True
744,Politics,The United States has had a female President.,False
745,Politics,The United States has a unicameral legislature.,False
746,Business and Economy,The stock market only exists in the United States.,False
747,Business and Economy,Investing money in a savings account will typically yield a higher return than investing in the stock market.,False
748,Business and Economy,"In a capitalist economy, the government controls all businesses.",False
749,Business and Economy,"The more competition there is in a market, the lower prices will generally be.",True
750,Business and Economy,The Federal Reserve is responsible for setting the interest rate in the United States.,True
751,Business and Economy,A company's revenue is the amount left over after expenses have been deducted.,False
752,Business and Economy,Supply refers to how much of a good or service is available.,True
753,Business and Economy,Inflation refers to a decrease in the overall level of prices in the economy.,False
754,Business and Economy,The Great Depression was a period of economic growth and prosperity.,False
755,Business and Economy,"The United States has a mixed economy, meaning it has characteristics of both capitalism and socialism.",True
756,Business and Economy,Products that are in high demand will generally be sold at a lower price.,False
757,Business and Economy,Consumer spending accounts for a large portion of overall economic activity.,True
758,Business and Economy,Gross Domestic Product (GDP) is the total value of goods and services produced within a specific period of time.,True
759,Business and Economy,A recession is characterized by a period of sustained economic growth.,False
760,Business and Economy,"The United States operates on a barter system, where goods and services are traded for other goods and services instead of money.",False
761,Business and Economy,"The Dow Jones Industrial Average is a stock market index that tracks 30 large, publicly-owned companies in the United States.",True
762,Business and Economy,Wealth refers to the total amount of money someone has.,False
763,Business and Economy,Taxes provide the government with the revenue it needs to operate.,True
764,Business and Economy,"In a socialist economy, the government owns and controls all businesses.",True
765,Business and Economy,"When a company goes public, it is selling shares of its ownership to the public.",True
766,Business and Economy,Foreign countries can't invest in the United States stock market.,False
767,Business and Economy,Supply and demand are the only factors that affect prices in a market.,False
768,Business and Economy,Interest rates on loans tend to be higher when the economy is struggling.,False
769,Business and Economy,The United States dollar is the most widely-used currency in the world.,True
770,Business and Economy,A market economy is also known as a command economy.,False
771,Business and Economy,A recession is defined as two consecutive quarters of negative economic growth.,True
772,Business and Economy,The Federal Reserve is an independent agency of the federal government.,True
773,Business and Economy,The United States' national debt is the highest it's ever been in history.,True
774,Business and Economy,The minimum wage is the same in every state in the United States.,False
775,Business and Economy,The United States' economic system is based on the principles of communism.,False
776,Business and Economy,All businesses in the United States are required to pay taxes.,True
777,Business and Economy,The Bureau of Labor Statistics is responsible for tracking unemployment rates in the United States.,True
778,Business and Economy,Stocks are the only type of investment available in the stock market.,False
779,Business and Economy,"Bartering was a common practice in ancient economies, but is rare in modern economies.",True
780,Business and Economy,The United States government can regulate businesses to ensure they operate fairly.,True
781,Business and Economy,"Gross Domestic Product includes spending on items such as clothing and food, but not spending on the military.",False
782,Business and Economy,The United States government plays a large role in regulating the stock market to ensure it operates fairly.,True
783,Business and Economy,Competition in a market often leads to lower prices for consumers.,True
784,Business and Economy,Taxes are the main source of revenue for the United States government.,True
785,Business and Economy,A monopoly exists when one company has complete control over a particular product or service.,True
786,Business and Economy,Economic growth occurs when the GDP decreases from one year to the next.,False
787,Business and Economy,"A depression is a more severe form of recession, characterized by very high unemployment rates and widespread poverty.",True
788,Business and Economy,The Great Recession began in 2008 and lasted for several years.,True
789,Business and Economy,Inflation can be caused by a decrease in the money supply.,False
790,Business and Economy,Gross National Product (GNP) is a measure of a country's economic output that takes into account the income earned by its citizens both domestically and abroad.,True
791,Business and Economy,"When the supply of a product decreases, the price tends to go up.",True
792,Business and Economy,Social Security is a government program that provides retirement benefits to eligible individuals.,True
793,Business and Economy,"Income taxes in the United States are progressive, meaning those who earn more money pay a higher percentage of their income in taxes.",True
794,Business and Economy,"When the price of a good or service increases, the amount people are willing to buy generally decreases.",True
795,Business and Economy,"A recession can be caused by a variety of factors, including a decline in consumer spending and a decrease in business investment.",True
796,Business and Economy,The United States' economic system is classified as a developed economy.,True
797,Education,Teachers provide their students with knowledge.,True
798,Education,Students are expected to complete their homework.,True
799,Education,Schools are buildings where people teach and learn.,True
800,Education,Education is important for a person’s future success.,True
801,Education,Students are given grades to measure their progress.,True
802,Education,Libraries provide resources for students to learn outside of the classroom.,True
803,Education,Schools are required by law to provide education for all children.,True
804,Education,"Learning can occur through various mediums like books, videos or podcasts.",True
805,Education,Students are required to attend school regularly throughout the school year.,True
806,Education,Teachers assign tests to measure student understanding of a subject.,True
807,Education,Teachers may write notes on the chalkboard to aid understanding.,True
808,Education,Schools provide a variety of extracurricular activities to their students.,True
809,Education,Education helps students develop skills for employment.,True
810,Education,Well-educated people have more opportunities in their careers.,True
811,Education,Schools provide recess or breaks between classes for students.,True
812,Education,Education can help people better understand the world around them.,True
813,Education,Education can help people become more informed voters or decision-makers.,True
814,Education,Their are various levels of academic achievement from elementary to college.,True
815,Education,Students are assigned reading to help them learn.,True
816,Education,Students are expected to come to class prepared.,True
817,Education,Teachers often provide extra help to students who need it.,True
818,Education,Education helps people make choices that will benefit their future.,True
819,Education,Students learn through listening and participating in class.,True
820,Education,Education can help people develop critical thinking skills.,True
821,Education,Teachers don’t really do anything or provide anything of value.,False
822,Education,Learning only occurs in a classroom setting.,False
823,Education,Students don’t need to pay attention in class to learn.,False
824,Education,Education is only for people who are naturally smart.,False
825,Education,Grades don’t really matter when it comes to finding a job.,False
826,Education,Students can be successful without completing their homework.,False
827,Education,Teachers don't care whether their students succeed or not.,False
828,Education,Education is only for people who can afford to pay for it.,False
829,Education,There is no benefit to learning outside of the classroom.,False
830,Education,Education doesn’t really prepare people for real life.,False
831,Education,Students don’t have to attend school regularly to learn.,False
832,Education,Education is optional and not required.,False
833,Education,Students don't have to put in effort to be successful.,False
834,Education,Teachers never change their teaching methods to help students.,False
835,Education,Schools don’t offer resources to help students.,False
836,Education,Education is only for people that want to become teachers.,False
837,Education,Schools don’t offer any extracurricular activities for their students.,False
838,Education,Students can succeed without a good education.,False
839,Education,Education is not necessary for a happy life.,False
840,Education,Education can’t help people understand the world around them.,False
841,Education,Education can’t help people make informed decisions.,False
842,Education,Education can’t help people become better global citizens.,False
843,Education,Education is only about memorization and has no real value.,False
844,Education,Education has no impact on employability.,False
845,Health and Fitness,Regular exercise can improve overall health and fitness.,True
846,Health and Fitness,Eating a balanced diet includes consuming foods from all five food groups.,True
847,Health and Fitness,Weight training can improve bone density.,True
848,Health and Fitness,Cardiovascular exercise is only beneficial for improving heart health.,False
849,Health and Fitness,Stretching can help prevent injury during exercise.,True
850,Health and Fitness,A sedentary lifestyle can increase the risk of chronic diseases.,True
851,Health and Fitness,Drinking enough water is important for overall health.,True
852,Health and Fitness,Consuming sugary drinks in moderation is recommended for a healthy diet.,False
853,Health and Fitness,Lifting weights can only be done by adults.,False
854,Health and Fitness,Yoga can help improve flexibility and reduce stress.,True
855,Health and Fitness,Smoking is beneficial for overall health and fitness.,False
856,Health and Fitness,Eating too much junk food can lead to health problems.,True
857,Health and Fitness,Drinking alcohol in excess can have negative effects on the body.,True
858,Health and Fitness,Getting enough sleep is important for overall health.,True
859,Health and Fitness,Running is the only form of cardiovascular exercise.,False
860,Health and Fitness,Food rich in protein is only found in meat.,False
861,Health and Fitness,Sit-ups can help improve core strength.,True
862,Health and Fitness,Cross-training involves only doing one type of exercise.,False
863,Health and Fitness,Exercise can help improve mental health and reduce stress.,True
864,Health and Fitness,A healthy diet is important only for athletes.,False
865,Health and Fitness,Swimming is a great form of cardiovascular exercise.,True
866,Health and Fitness,Eating too many vegetables can lead to health problems.,False
867,Health and Fitness,Cycling can help improve leg strength.,True
868,Health and Fitness,It's okay to skip meals when trying to lose weight.,False
869,Health and Fitness,Weight management only involves restricting calorie intake.,False
870,Health and Fitness,Inactivity can lead to a higher risk of heart disease.,True
871,Health and Fitness,Eating a variety of colors of fruits and vegetables provides a range of nutrients.,True
872,Health and Fitness,Exercise can help improve posture.,True
873,Health and Fitness,Eating too many carbs can lead to weight gain.,False
874,Health and Fitness,Strength training can only be done at a gym.,False
875,Health and Fitness,Drinking enough water can help with weight loss.,True
876,Health and Fitness,One can only benefit from exercising if he or she is an athlete.,False
877,Health and Fitness,Eating a balanced meal only requires choosing one food group.,False
878,Health and Fitness,Skipping breakfast is beneficial for weight loss.,False
879,Health and Fitness,Cardiovascular exercise can help improve lung capacity.,True
880,Health and Fitness,Drinking caffeine before exercise is recommended for hydration.,False
881,Health and Fitness,Consuming healthy fats is important for a balanced diet.,True
882,Health and Fitness,Flavored yogurts are a healthy choice for a snack.,False
883,Health and Fitness,Exercise can help improve immune function.,True
884,Health and Fitness,"In order to be active, one must only participate in sports.",False
885,Health and Fitness,A sedentary lifestyle involves regular physical activity.,False
886,Health and Fitness,Consuming too much sodium can lead to health problems.,True
887,Health and Fitness,Following a vegetarian diet means missing out on essential nutrients.,False
888,Health and Fitness,Eating high amounts of fiber can help reduce the risk of chronic diseases.,True
889,Health and Fitness,Exercising for at least 30 minutes a day is recommended for overall health.,True
890,Health and Fitness,Alcohol can improve athletic performance.,False
891,Health and Fitness,Strength training can help improve balance and coordination.,True
892,Health and Fitness,Fasting is recommended for overall health and fitness.,False
893,Health and Fitness,Cardiovascular exercise is not recommended for individuals with joint problems.,False
894,Environment and Climate,The ozone layer protects us from harmful ultraviolet rays.,True
895,Environment and Climate,All plastics are biodegradable.,False
896,Environment and Climate,Trees absorb carbon dioxide and release oxygen.,True
897,Environment and Climate,Acid rain is caused by pollution from factories and cars.,True
898,Environment and Climate,The Arctic region is one of the warmest regions on Earth.,False
899,Environment and Climate,Wind energy is a renewable source of energy.,True
900,Environment and Climate,The burning of fossil fuels causes air pollution.,True
901,Environment and Climate,The Earth's temperature is always constant throughout the year.,False
902,Environment and Climate,Recycling helps reduce waste and save energy.,True
903,Environment and Climate,The Amazon rainforest is the largest rainforest in the world.,True
904,Environment and Climate,The Great Barrier Reef is the world's largest coral reef system.,True
905,Environment and Climate,Climate change does not have any adverse effects on agriculture and food production.,False
906,Environment and Climate,The Earth's climate has remained the same for the past few centuries.,False
907,Environment and Climate,Human activities are the main cause of global warming.,True
908,Environment and Climate,The Earth's atmosphere is made up of approximately 78% nitrogen and 21% oxygen.,True
909,Environment and Climate,Solar energy produces electricity by using water turbines.,False
910,Environment and Climate,Droughts and wildfires are examples of extreme weather conditions associated with climate change.,True
911,Environment and Climate,The eutrophication of lakes is caused by excess levels of oxygen.,False
912,Environment and Climate,The Earth rotates on its axis once every 24 hours.,True
913,Environment and Climate,The Earth's atmosphere is composed of five layers.,True
914,Environment and Climate,Habitat destruction is one of the leading causes of animal extinction.,True
915,Environment and Climate,The Greenhouse Effect is a natural phenomenon that does not impact the Earth's temperature.,False
916,Environment and Climate,The El Nino phenomenon is caused by changes in the ocean currents.,True
917,Environment and Climate,The Paris Climate Agreement aims to keep the Earth's temperature from increasing by more than 2 degrees Celsius above pre-industrial levels.,True
918,Environment and Climate,Deforestation has a negative impact on the water cycle.,True
919,Environment and Climate,"Hurricanes and typhoons are the same type of storm, they are only called different names depending on the location.",True
920,Environment and Climate,"Acid rain is only harmful to plants, it does not impact other living organisms.",False
921,Environment and Climate,Desertification is the process of fertile land becoming desert due to human activity.,True
922,Environment and Climate,Plastic bags and straws are biodegradable.,False
923,Environment and Climate,The ozone layer is getting thicker due to the reduction of air pollution.,False
924,Environment and Climate,Electric cars produce greenhouse gas emissions.,False
925,Environment and Climate,Nuclear energy is a renewable source of energy.,False
926,Environment and Climate,The use of pesticides and fertilizers can pollute our waterways.,True
927,Environment and Climate,The phenomenon of global warming has only been observed in modern day times.,False
928,Environment and Climate,A tsunami is caused by volcanic activity.,False
929,Environment and Climate,A sustainable lifestyle involves being conscious of the impact of one's actions on the environment and taking steps to reduce that impact.,True
930,Environment and Climate,The Earth has a limited amount of natural resources.,True
931,Environment and Climate,The primary source of energy for the Earth's climate system is the Sun.,True
932,Environment and Climate,The Arctic is melting at a slower rate than the Antarctic.,False
933,Environment and Climate,The Kyoto Protocol is a treaty aimed at reducing greenhouse gas emissions.,True
934,Environment and Climate,The biggest source of water pollution is due to the oil spills in the ocean.,False
935,Environment and Climate,Global warming has led to an increase in sea levels.,True
936,Environment and Climate,The use of renewable energy sources reduces the amount of greenhouse gas emissions.,True
937,Environment and Climate,Climate change does not affect the distribution of plant and animal species.,False
938,Environment and Climate,One of the causes of climate change is the increase of carbon dioxide in the atmosphere.,True
939,Environment and Climate,Renewable energy sources are always more expensive than non-renewable energy sources.,False
940,Environment and Climate,Melting glaciers can lead to water shortages.,True
941,Environment and Climate,The use of wind turbines harms wildlife.,False
942,Environment and Climate,Climate change has no impact on extreme weather events.,False
943,Environment and Climate,Global warming has no impact on human health.,False
944,Space and Astronomy,The Earth orbits around the Sun.,True
945,Space and Astronomy,The nearest star to Earth is Proxima Centauri.,True
946,Space and Astronomy,The moon is a star.,False
947,Space and Astronomy,The biggest planet in the solar system is Jupiter.,True
948,Space and Astronomy,Pluto is considered a planet.,False
949,Space and Astronomy,The sun is a planet.,False
950,Space and Astronomy,The tides on Earth are caused by the gravity of the Moon.,True
951,Space and Astronomy,Stars are made up of gas and dust.,True
952,Space and Astronomy,All the planets in our solar system orbit around the Sun in the same direction.,True
953,Space and Astronomy,Black holes are empty spaces in the universe.,False
954,Space and Astronomy,The asteroid belt is located between Mars and Jupiter.,True
955,Space and Astronomy,The sun is a type of star.,True
956,Space and Astronomy,The Milky Way is the only galaxy in the universe.,False
957,Space and Astronomy,The rotation of the Earth causes day and night.,True
958,Space and Astronomy,Uranus rotates on its side.,True
959,Space and Astronomy,Shooting stars are actually stars falling out of the sky.,False
960,Space and Astronomy,The speed of light is faster than the speed of sound.,True
961,Space and Astronomy,The asteroid that caused the extinction of the dinosaurs hit Earth about 66 million years ago.,True
962,Space and Astronomy,The Kuiper Belt is a region of the solar system beyond the orbit of Neptune.,True
963,Space and Astronomy,There are more planets than stars in the universe.,False
964,Space and Astronomy,The International Space Station is a spacecraft.,True
965,Space and Astronomy,The largest volcano in the solar system is on Mars.,True
966,Space and Astronomy,The sun is the largest object in the solar system.,True
967,Space and Astronomy,The first person to walk on the moon was Neil Armstrong.,True
968,Space and Astronomy,The planet Venus has rings like Saturn.,False
969,Space and Astronomy,The moon has a dark side that never faces Earth.,False
970,Space and Astronomy,The first human-made satellite was launched by the Soviet Union in 1957.,True
971,Space and Astronomy,The ozone layer is in Earth's stratosphere and absorbs harmful ultraviolet radiation from the sun.,True
972,Space and Astronomy,The Milky Way is a spiral galaxy.,True
973,Space and Astronomy,The Hubble Space Telescope stays in orbit around Earth.,True
974,Space and Astronomy,The universe is estimated to be around 13.8 billion years old.,True
975,Space and Astronomy,Stars can only be white or yellow in color.,False
976,Space and Astronomy,The dwarf planet Ceres is located in the asteroid belt.,True
977,Space and Astronomy,Saturn has the most moons in the solar system.,False
978,Space and Astronomy,The Dwarf Planet Pluto was named after the Greek God of the Underworld.,True
979,Space and Astronomy,Venus is the hottest planet in the solar system.,True
980,Space and Astronomy,Earth is the third planet from the Sun.,True
981,Space and Astronomy,A shooting star is actually a meteoroid burning up in Earth's atmosphere.,True
982,Space and Astronomy,The space between planets and stars is not completely empty - it contains gas and dust particles.,True
983,Space and Astronomy,Mars is sometimes called the Red Planet.,True
984,Space and Astronomy,The constellations are a group of stars that form a recognizable pattern.,True
985,Space and Astronomy,"Jupiter, Saturn, Uranus, and Neptune are known as the gas giants.",True
986,Space and Astronomy,The telescope is a device used to observe distant objects.,True
987,Space and Astronomy,All planets in the solar system have at least one moon.,False
988,Space and Astronomy,The sun is about 109 times larger than Earth.,True
989,Space and Astronomy,The asteroid that killed the dinosaurs was approximately 6 miles wide.,True
990,Space and Astronomy,"Neil Armstrong's famous words upon stepping on the moon were ""That's one small step for man, one giant leap for mankind.""",True
991,Space and Astronomy,The Great Red Spot is a storm on Jupiter that is larger than the size of Earth.,True
992,Space and Astronomy,The Milky Way is spiral in shape and contains a black hole at its center.,True
993,Space and Astronomy,The universe is constantly expanding.,True
994,Space and Astronomy,"The asteroid that created the Barringer Crater in Arizona was about 50,000 years old.",False
995,Space and Astronomy,The universe contains billions of galaxies.,True
996,Space and Astronomy,Mars has two moons named Phobos and Deimos.,True
997,Space and Astronomy,The planet Mercury is the closest planet to the Sun.,True
998,Space and Astronomy,"The term ""astronaut"" comes from the Greek words astron, meaning ""star,"" and nautes, meaning ""sailor.""",True
999,Space and Astronomy,The Orion constellation is named after a mythical Greek hunter.,True
1000,Space and Astronomy,The planet Neptune is named after the Roman God of the Sea.,True
1001,Space and Astronomy,"The moon is approximately 238,855 miles away from Earth.",True
1002,Fashion and Style,Denim jackets are always out of fashion.,False
1003,Fashion and Style,The little black dress is a timeless fashion piece.,True
1004,Fashion and Style,Sweaters are best worn in warm weather.,False
1005,Fashion and Style,Cowboy boots are not a style of shoe.,False
1006,Fashion and Style,A tuxedo is appropriate to wear to a casual event.,False
1007,Fashion and Style,Leather jackets are only available in black.,False
1008,Fashion and Style,White sneakers and jeans are a classic combination.,True
1009,Fashion and Style,Polka dots are never fashionable.,False
1010,Fashion and Style,Bright colors are great to wear in the winter.,False
1011,Fashion and Style,Everyone should wear tight clothes to feel comfortable.,False
1012,Fashion and Style,Spandex is never an appropriate fabric to wear to formal events.,True
1013,Fashion and Style,Sandals are a type of shoe.,True
1014,Fashion and Style,Flip flops are not appropriate footwear to wear to the beach.,False
1015,Fashion and Style,Wearing socks with sandals is always fashionable.,False
1016,Fashion and Style,Stripes can be a fun and versatile pattern.,True
1017,Fashion and Style,Wearing comfortable shoes is not important.,False
1018,Fashion and Style,Bouffant hairstyles have been popular since the early 2000s.,False
1019,Fashion and Style,Wearing sunglasses on sunny days is unnecessary.,False
1020,Fashion and Style,Baggy clothes are always in style.,False
1021,Fashion and Style,Wearing a belt with pants is not a common fashion choice.,False
1022,Fashion and Style,Long dresses are only appropriate for weddings.,False
1023,Fashion and Style,Neon colors are difficult to pull off.,False
1024,Fashion and Style,Wearing a sweater over a collared shirt is a good choice for colder weather.,True
1025,Fashion and Style,Jumpsuits are a recent fashion trend.,False
1026,Fashion and Style,Big statement earrings are never in style.,False
1027,Fashion and Style,Pajamas are not acceptable to wear in public.,True
1028,Fashion and Style,Animal print is a classic pattern that has never gone out of style.,False
1029,Fashion and Style,Trench coats are a type of formal wear.,True
1030,Fashion and Style,Sweatpants can only be worn at home.,False
1031,Fashion and Style,Baseball caps are only suitable for sports games.,False
1032,Fashion and Style,Sunglasses are a good idea when driving on sunny days.,True
1033,Fashion and Style,Wearing a scarf during colder months is a good idea.,True
1034,Fashion and Style,Yoga pants are only meant for yoga classes.,False
1035,Fashion and Style,Sweatshirts can only be worn by athletes.,False
1036,Fashion and Style,Purple is a fashionable color to wear in the summertime.,True
1037,Fashion and Style,Pearls are a timeless jewelry choice.,True
1038,Fashion and Style,It is acceptable to wear pajamas to a job interview.,False
1039,Fashion and Style,Wearing baggy clothes can make a person appear larger than they are.,True
1040,Fashion and Style,The Nike brand sells clothing for working out.,True
1041,Fashion and Style,Skinny jeans are not a fashionable choice for men.,False
1042,Fashion and Style,Cardigans are a type of sweater.,True
1043,Fashion and Style,Wearing a hat can protect a person's face from the sun.,True
1044,Fashion and Style,It is fashionable to wear a sweatshirt to a wedding.,False
1045,Fashion and Style,Sneakers are not acceptable shoes to wear to a job interview.,True
1046,Fashion and Style,Strappy sandals are not appropriate for colder weather.,True
1047,Fashion and Style,A leather jacket can be worn over a dress.,True
1048,Fashion and Style,Crop tops are an appropriate choice for colder temperatures.,False
1049,Fashion and Style,Sunglasses protect the eyes from harmful UV rays.,True
1050,Fashion and Style,High heels can make a person appear taller.,True
1051,Fashion and Style,Corduroy is not a type of fabric commonly used in fashion.,False
1052,Fashion and Style,Running shoes are meant for running.,True
1053,Fashion and Style,Stripes should never be worn with polka dots.,False
1054,Fashion and Style,Blazers can be worn to both formal and casual events.,True
1055,Fashion and Style,Jewelry can be used to dress up or dress down an outfit.,True
1056,Fashion and Style,Wearing a hat indoors is bad manners.,True
1057,Fashion and Style,Animal fur is an unethical fashion choice.,True
1058,Fashion and Style,A bowtie is a type of necklace.,False
1059,Video Games,Video games are a form of entertainment.,True
1060,Video Games,Video games are generally played on a console.,True
1061,Video Games,Video games can be played offline.,True
1062,Video Games,Video games can have multiplayer modes.,True
1063,Video Games,Mario is a character in many video games.,True
1064,Video Games,Sports video games simulate real-world games.,True
1065,Video Games,Video games can improve hand-eye coordination.,True
1066,Video Games,Video game consoles are connected to a television or monitor.,True
1067,Video Games,Video games have ratings to determine their appropriate audience.,True
1068,Video Games,Minecraft is a popular video game.,True
1069,Video Games,Video games can be played on a computer.,True
1070,Video Games,Sonic the Hedgehog is a character in many video games.,True
1071,Video Games,Video games have an age limit for purchase and use.,True
1072,Video Games,In-game currency exists in many video games.,True
1073,Video Games,Racing video games simulate real-world racing.,True
1074,Video Games,Puzzle video games require players to solve challenges.,True
1075,Video Games,Video games can be used as educational tools.,True
1076,Video Games,"Video game accessories, such as controllers, can be purchased separately.",True
1077,Video Games,Platformers are a genre of video games.,True
1078,Video Games,Video games can have downloadable content.,True
1079,Video Games,RPGs (Role-Playing Games) are a genre of video games.,True
1080,Video Games,Video games can be monetized through ads or microtransactions.,True
1081,Video Games,Shooting games are a popular genre of video games.,True
1082,Video Games,Some video games have sequels.,True
1083,Video Games,Video games are always violent.,False
1084,Video Games,Video games are only played by boys.,False
1085,Video Games,All video games are free to play.,False
1086,Video Games,Video games are a waste of time.,False
1087,Video Games,Video games always have a storyline.,False
1088,Video Games,Video games have no educational value.,False
1089,Video Games,Girls cannot play video games.,False
1090,Video Games,Games that are online are always multiplayer.,False
1091,Video Games,Video games cause aggression and violent behavior.,False
1092,Video Games,Video games are only played for fun.,False
1093,Video Games,Video games are illegal in some countries.,False
1094,Video Games,Video games were invented in the 21st century.,False
1095,Video Games,All video games have ‘levels’.,False
1096,Video Games,If you play a violent game you will become violent.,False
1097,Video Games,Video games cannot be played on a mobile device.,False
1098,Video Games,All video games require internet connection.,False
1099,Video Games,Video games can only be played by one person.,False
1100,Video Games,Video games are only for children.,False
1101,Video Games,Video games cannot be used to train surgeons.,False
1102,Video Games,Game developers aren’t a part of the video game industry.,False
1103,Video Games,All video games require violence to succeed.,False
1104,Video Games,Sports video games are only played on consoles.,False
1105,Video Games,All video game characters are male.,False
1106,Video Games,Video games do not require skill.,False
1107,Video Games,Video games can be played on devices other than consoles.,False
1108,Travel and Tourism,Niagara Falls is in Europe.,False
1109,Travel and Tourism,The capital of France is Paris.,True
1110,Travel and Tourism,The US state of Hawaii is made up entirely of islands.,True
1111,Travel and Tourism,The Great Barrier Reef is located in Africa.,False
1112,Travel and Tourism,The Great Wall of China is the longest wall in the world.,True
1113,Travel and Tourism,The Eiffel Tower is located in Italy.,False
1114,Travel and Tourism,Sydney is the capital city of Australia.,False
1115,Travel and Tourism,The Colosseum is located in Brazil.,False
1116,Travel and Tourism,The Pyramids of Giza are located in Egypt.,True
1117,Travel and Tourism,The Statue of Liberty is located in New York City.,True
1118,Travel and Tourism,Mount Everest is the tallest mountain in the world.,True
1119,Travel and Tourism,The CN Tower is located in Australia.,False
1120,Travel and Tourism,The Great Sphinx of Giza is located in Mexico.,False
1121,Travel and Tourism,Niagara Falls is located in North America.,True
1122,Travel and Tourism,The Leaning Tower of Pisa is located in Germany.,False
1123,Travel and Tourism,The Amazon Rainforest is located in Asia.,False
1124,Travel and Tourism,The Grand Canyon is located in Arizona.,True
1125,Travel and Tourism,The Acropolis is located in Greece.,True
1126,Travel and Tourism,The Louvre is located in Canada.,False
1127,Travel and Tourism,The Golden Gate Bridge is located in California.,True
1128,Travel and Tourism,The Vatican is located in Italy.,True
1129,Travel and Tourism,Mount Fuji is located in South America.,False
1130,Travel and Tourism,Hollywood is located in the state of Florida.,False
1131,Travel and Tourism,Times Square is located in New York City.,True
1132,Travel and Tourism,The Great Wall of China can be seen from space.,False
1133,Travel and Tourism,The Dead Sea is located in Asia.,True
1134,Travel and Tourism,The London Eye is located in England.,True
1135,Travel and Tourism,The Northern Lights can be seen in Hawaii.,False
1136,Travel and Tourism,The Colosseum is still used for gladiator fights today.,False
1137,Travel and Tourism,The tallest building in the world is located in New York City.,False
1138,Travel and Tourism,The Louvre is one of the largest art museums in the world.,True
1139,Travel and Tourism,The Sydney Opera House is located in Canada.,False
