,Topic,Question,Correct
696,Politics,The President can make laws on their own without the approval of Congress.,False
697,Politics,The United States has a two-party system.,True
698,Politics,The President can be reelected for an unlimited number of terms.,False
699,Politics,The President is also known as the commander-in-chief.,True
700,Politics,Elections in the United States are held every two years.,False
701,Politics,The President is responsible for choosing the Justices on the Supreme Court.,True
702,Politics,There is only one branch of government in the United States.,False
703,Politics,The Vice President is next in line for the presidency if the President dies or is unable to do the job.,True
704,Politics,The United States does not have a Constitution.,False
705,Politics,Members of the President's cabinet are chosen by the Senate.,False
706,Politics,The United States is under the rule of a dictatorship.,False
707,Politics,The legislative branch of the government enforces laws.,False
708,Politics,"All citizens of the United States are allowed to vote, no matter their age.",False
709,Politics,The Supreme Court can make laws on its own without approval from Congress.,False
710,Politics,The President can only serve two terms in office.,False
711,Politics,The Constitution cannot be changed or amended.,False
712,Politics,The government does not have any responsibility for providing for or protecting its citizens.,False
713,Politics,The United States is divided into 100 states.,False
714,Politics,Elected officials are allowed to break the law.,False
715,Politics,The government is not in charge of creating and setting a budget.,False
716,Politics,The President of the United States is allowed to accept bribes.,False
717,Politics,The President cannot be impeached.,False
718,Politics,The judicial branch of government is responsible for enforcing laws.,False
719,Politics,The United States has a one-party system.,False
720,Politics,There is no limit on the number of terms the President can serve.,False
721,Politics,The United States has no official leader or head of state.,False
722,Politics,Only adults that are 21 and over are allowed to vote.,False
723,Politics,Congress is made up of only one group: the Senate.,False
724,Politics,The President is not responsible for choosing the cabinet members.,False
725,Politics,The Supreme Court is not the highest court in the United States.,False
726,Politics,The President can declare war.,False
727,Business and Economy,Businesses sell products and services.,True
728,Business and Economy,A profit means that a company earns more money than it spends.,True
729,Business and Economy,The stock market is a place where people can buy and sell shares of companies.,True
730,Business and Economy,A budget is a plan for how to spend money.,True
731,Business and Economy,Taxes are collected by the government to fund public services.,True
732,Business and Economy,Banks are institutions that offer financial services like checking accounts and loans.,True
733,Business and Economy,Inflation means that prices are going up over time.,True
734,Business and Economy,Interest is the amount of money paid to a lender for borrowing money.,True
735,Business and Economy,A monopoly is when one company has complete control over a market.,True
736,Business and Economy,Entrepreneurs are people who start their own businesses.,True
737,Business and Economy,Scarcity means there are not enough resources to meet all of society's needs and wants.,True
738,Business and Economy,Imports are goods or services brought into a country from another country.,True
739,Business and Economy,Exports are goods or services sold from one country to another country.,True
740,Business and Economy,A recession is a period of time when the economy is doing poorly.,True
741,Business and Economy,"The Federal Reserve is the central bank of the United States, responsible for policies regarding the nation's money supply.",True
742,Business and Economy,A loan is a sum of money borrowed from a bank or financial institution.,True
743,Business and Economy,Gross domestic product (GDP) is the total value of goods and services produced within a country in one year.,True
744,Business and Economy,Competition is when multiple companies compete for consumers in a certain market.,True
745,Business and Economy,Supply is the amount of goods or services available for buyers.,True
746,Business and Economy,Demand is the amount of goods or services buyers are willing to pay for.,True
747,Business and Economy,A credit score is a number used by lenders to determine the risk of giving a loan to someone.,True
748,Business and Economy,The Great Depression was a period of severe economic recession in the 1930s.,True
749,Business and Economy,A stock is a share in a company that can be bought or sold.,True
750,Business and Economy,A company with a monopoly has no competitors.,True
751,Business and Economy,The government is not involved in the economy.,False
752,Business and Economy,Interest is the amount of money paid to a borrower for lending money.,False
753,Business and Economy,The stock market is only a place to buy and sell commodities like oil and gold.,False
754,Business and Economy,Taxes are only collected from businesses.,False
755,Business and Economy,"Budgets are only used by individuals, not by companies or governments.",False
756,Business and Economy,"Banks only offer savings accounts, not checking accounts or loans.",False
757,Business and Economy,Inflation means that prices are going down over time.,False
758,Business and Economy,"Entrepreneurs only work for established companies, not creating their own businesses.",False
759,Business and Economy,Scarcity is when there are enough resources to meet all of society's needs and wants.,False
760,Business and Economy,Imports are goods or services sold from one country to another country.,False
761,Business and Economy,Exports are goods or services brought into a country from another country.,False
762,Business and Economy,A recession is a period of time when the economy is growing and doing well.,False
763,Business and Economy,The Federal Reserve is responsible for creating policies regarding housing mortgages.,False
764,Business and Economy,A loan is a sum of money given to a bank or financial institution.,False
765,Business and Economy,Gross domestic product (GDP) is the total value of goods and services produced outside of a country in one year.,False
766,Business and Economy,Competition is when multiple companies work together to split profits in a certain market.,False
767,Business and Economy,Supply is the amount of goods or services buyers are willing to pay for.,False
768,Business and Economy,Demand is the amount of goods or services available for buyers.,False
769,Business and Economy,A credit score is not used by lenders to determine the risk of giving a loan to someone.,False
770,Business and Economy,The Great Depression was a period of economic growth and prosperity in the 1930s.,False
771,Business and Economy,A stock is a share in a fruit or vegetable that can be bought or sold.,False
772,Business and Economy,A company with a monopoly has many competitors.,False
773,Education,Teachers give students grades.,True
774,Education,Friends can help each other study.,True
775,Education,Students learn new things every day.,True
776,Education,Teachers teach students in classrooms.,True
777,Education,Reading is an important part of education.,True
778,Education,Learning how to write is important in school.,True
779,Education,Learning math is part of education.,True
780,Education,Students get report cards to show their grades.,True
781,Education,Students go to school to learn.,True
782,Education,Education helps people to understand the world better.,True
783,Education,Teachers help students when they don't understand something.,True
784,Education,Schools have rules to keep everyone safe.,True
785,Education,Students can ask questions to help them learn.,True
786,Education,Learning is important all throughout life.,True
787,Education,Education can help people get jobs.,True
788,Education,School is a place where people go to learn.,True
789,Education,Education helps people to think critically.,True
790,Education,Schools have classes for different subjects.,True
791,Education,Education helps people to communicate better.,True
792,Education,Schools have books and other resources to help students learn.,True
793,Education,Education can help people to make good choices.,True
794,Education,Education helps people to be responsible.,True
795,Education,Education is important for people all over the world.,True
796,Education,Education helps people to understand different cultures.,True
797,Education,Teachers don't give students grades.,False
798,Education,Friends cannot help each other study.,False
799,Education,Students don't learn new things every day.,False
800,Education,Teachers don't teach students.,False
801,Education,Reading is not an important part of education.,False
802,Education,Learning how to write is not important in school.,False
803,Education,Learning math is not part of education.,False
804,Education,Students don't get report cards to show their grades.,False
805,Education,Students don't go to school to learn.,False
806,Education,Education does not help people to understand the world better.,False
807,Education,Teachers don't help students when they don't understand something.,False
808,Education,Schools don't have rules to keep everyone safe.,False
809,Education,Students cannot ask questions to help them learn.,False
810,Education,Learning is not important all throughout life.,False
811,Education,Education cannot help people get jobs.,False
812,Education,School is not a place where people go to learn.,False
813,Education,Education does not help people to think critically.,False
814,Education,Schools don't have classes for different subjects.,False
815,Education,Education does not help people to communicate better.,False
816,Education,Schools don't have books and other resources to help students learn.,False
817,Education,Education cannot help people to make good choices.,False
818,Education,Education does not help people to be responsible.,False
819,Education,Education is not important for people all over the world.,False
820,Education,Education does not help people to understand different cultures.,False
821,Health and Fitness,Eating vegetables is good for your health.,True
822,Health and Fitness,Drinking water is important for staying hydrated.,True
823,Health and Fitness,Exercise can make your heart stronger.,True
824,Health and Fitness,Eating too much candy can cause cavities.,True
825,Health and Fitness,Carrots are good for your eyes.,True
826,Health and Fitness,Running is a good form of exercise.,True
827,Health and Fitness,Eating too much junk food can make you feel sick.,True
828,Health and Fitness,Brushing your teeth can help prevent cavities.,True
829,Health and Fitness,Fruits are a good source of vitamins.,True
830,Health and Fitness,Walking is a form of exercise.,True
831,Health and Fitness,Too much sugar could lead to weight gain.,True
832,Health and Fitness,Eating before bed can disrupt sleep.,True
833,Health and Fitness,Reading in a dim light can cause eye strain.,True
834,Health and Fitness,Eating a balanced diet is important for staying healthy.,True
835,Health and Fitness,Stretching before exercising can help prevent injury.,True
836,Health and Fitness,Flossing can help prevent gum disease.,True
837,Health and Fitness,Too much screen time can negatively impact your eyes.,True
838,Health and Fitness,Drinking milk can help build strong bones.,True
839,Health and Fitness,Exercising can improve your mood.,True
840,Health and Fitness,Getting enough sleep is important for good health.,True
841,Health and Fitness,Running can improve your endurance.,True
842,Health and Fitness,Too much salt can be bad for your health.,True
843,Health and Fitness,Smoking is bad for your health.,True
844,Health and Fitness,Biking is a form of exercise.,True
845,Health and Fitness,Eating only junk food is good for your health.,False
846,Health and Fitness,Drinking soda is a good way to stay hydrated.,False
847,Health and Fitness,Lying in bed all day is good for your health.,False
848,Health and Fitness,Brushing your teeth twice a week is enough to prevent cavities.,False
849,Health and Fitness,Exercise can weaken your muscles.,False
850,Health and Fitness,Eating too much candy will not affect your teeth.,False
851,Health and Fitness,Watching too much TV will not affect your eyes.,False
852,Health and Fitness,Vegetables are bad for your health.,False
853,Health and Fitness,Drinking coffee before bed is good for sleep.,False
854,Health and Fitness,Biking is not a form of exercise.,False
855,Health and Fitness,Too much sugar will not affect your weight.,False
856,Health and Fitness,Lifting heavy objects is good for posture.,False
857,Health and Fitness,Reading in the dark is good for your eyes.,False
858,Health and Fitness,Too much screen time will not affect your sleep.,False
859,Health and Fitness,Only eating fast food is good for your health.,False
860,Health and Fitness,Not drinking water is good for the body.,False
861,Health and Fitness,Chewing gum all day is good for your teeth.,False
862,Health and Fitness,Not getting enough sleep is good for your health.,False
863,Health and Fitness,Exercising daily can be bad for your health.,False
864,Health and Fitness,Running can make you less healthy.,False
865,Health and Fitness,Skipping meals is good for your health.,False
866,Health and Fitness,Too much salt is not bad for your health.,False
867,Health and Fitness,Smoking is good for the body.,False
868,Health and Fitness,Eating only meat is good for your health.,False
869,Environment and Climate,The ozone layer protects us from harmful UV radiation from the sun.,True
870,Environment and Climate,Planting a tree helps reduce carbon dioxide in the air.,True
871,Environment and Climate,Recycling reduces the amount of waste we send to landfills.,True
872,Environment and Climate,Pollution harms the environment and wildlife.,True
873,Environment and Climate,Solar panels generate electricity from sunlight.,True
874,Environment and Climate,Climate change is caused by human activity.,True
875,Environment and Climate,Changing our behavior can help reduce our impact on the environment.,True
876,Environment and Climate,A lot of plastic waste ends up in the ocean.,True
877,Environment and Climate,Taking shorter showers can help conserve water.,True
878,Environment and Climate,Wind turbines generate electricity from wind.,True
879,Environment and Climate,Hybrid cars use less gas than traditional cars.,True
880,Environment and Climate,We should turn off lights when we leave a room to save electricity.,True
881,Environment and Climate,Eating locally grown food can reduce our carbon footprint.,True
882,Environment and Climate,The Earth's temperature is increasing due to climate change.,True
883,Environment and Climate,The polar ice caps are melting due to climate change.,True
884,Environment and Climate,Greenhouse gases trap heat in the Earth's atmosphere.,True
885,Environment and Climate,Biking instead of driving a car helps reduce air pollution.,True
886,Environment and Climate,Composting is a way to turn food waste into fertilizer.,True
887,Environment and Climate,Deforestation contributes to climate change.,True
888,Environment and Climate,The Amazon Rainforest is an important ecosystem that needs to be protected.,True
889,Environment and Climate,Earth Day is celebrated on April 22nd every year.,True
890,Environment and Climate,We should use reusable bags instead of plastic bags when grocery shopping.,True
891,Environment and Climate,We need to protect endangered species from extinction.,True
892,Environment and Climate,Geothermal energy comes from the Earth's natural heat.,True
893,Environment and Climate,Pollution has no effect on the environment.,False
894,Environment and Climate,Climate change is a natural occurrence and not caused by human activity.,False
895,Environment and Climate,Plastic waste is not harmful to wildlife.,False
896,Environment and Climate,Recycling does not help reduce waste.,False
897,Environment and Climate,Solar panels generate electricity from water.,False
898,Environment and Climate,Plants do not contribute to reducing carbon dioxide in the air.,False
899,Environment and Climate,Hybrid cars use more gas than traditional cars.,False
900,Environment and Climate,Wind turbines generate electricity from sunlight.,False
901,Environment and Climate,We should leave lights on even when we leave a room to save electricity.,False
902,Environment and Climate,Taking long showers can help conserve water.,False
903,Environment and Climate,Biking instead of driving a car contributes to air pollution.,False
904,Environment and Climate,Composting is a way to create more waste.,False
905,Environment and Climate,Deforestation has no impact on climate change.,False
906,Environment and Climate,The Earth's temperature is not increasing.,False
907,Environment and Climate,Climate change has no impact on animals.,False
908,Environment and Climate,Recycling does not help the environment.,False
909,Environment and Climate,Our behavior has no impact on the environment.,False
910,Environment and Climate,The Amazon Rainforest is not important to the Earth's ecosystem.,False
911,Environment and Climate,Earth Day is celebrated on different dates every year.,False
912,Environment and Climate,We should always use plastic bags when grocery shopping.,False
913,Environment and Climate,Endangered species do not need protection.,False
914,Environment and Climate,Geothermal energy comes from nuclear power.,False
915,Environment and Climate,Pollution does not harm human health.,False
916,Environment and Climate,Climate change is not a serious issue.,False.
917,Space and Astronomy,The sun is a star.,True
918,Space and Astronomy,All planets in our solar system orbit around the sun.,True
919,Space and Astronomy,The moon is larger than Earth.,False
920,Space and Astronomy,There are nine planets in our solar system.,False
921,Space and Astronomy,The earth has only one moon.,True
922,Space and Astronomy,Jupiter is the largest planet in our solar system.,True
923,Space and Astronomy,Comets are made up of ice and dust.,True
924,Space and Astronomy,The planet closest to the sun is Venus.,False
925,Space and Astronomy,The Milky Way is a galaxy.,True
926,Space and Astronomy,The International Space Station orbits the earth.,True
927,Space and Astronomy,Meteoroids are small rocks that can hit the Earth.,True
928,Space and Astronomy,The Hubble Space Telescope is named in honor of Edwin Hubble.,True
929,Space and Astronomy,The Great Red Spot is a storm on Saturn.,False
930,Space and Astronomy,The asteroid belt is located between Jupiter and Saturn.,False
931,Space and Astronomy,The Big Dipper is a constellation.,True
932,Space and Astronomy,A shooting star is actually a meteor.,True
933,Space and Astronomy,The sun rises in the east and sets in the west.,True
934,Space and Astronomy,The Kuiper Belt is a region beyond Pluto where many icy bodies are located.,True
935,Space and Astronomy,"Mars is known as the ""Red Planet"".",True
936,Space and Astronomy,The Great Wall of China is visible from space.,False
937,Space and Astronomy,Astronauts wear space suits outside of the spacecraft to stay safe.,True
938,Space and Astronomy,The closest star to our solar system is Proxima Centauri.,True
939,Space and Astronomy,Pluto is no longer considered a planet.,True
940,Space and Astronomy,The first person to walk on the moon was Neil Armstrong.,True
941,Space and Astronomy,The sun is a planet.,False
942,Space and Astronomy,The moon produces its own light.,False
943,Space and Astronomy,Black holes are made up of solid black material.,False
944,Space and Astronomy,There are only four seasons in a year.,False
945,Space and Astronomy,The center of the Milky Way is located in Andromeda.,False
946,Space and Astronomy,The asteroid that caused the extinction of the dinosaurs hit the Earth about 500 years ago.,False
947,Space and Astronomy,The speed of light is faster than the speed of sound.,True
948,Space and Astronomy,Jupiter is closer to the sun than Venus.,False
949,Space and Astronomy,The rings around Saturn are made up of mainly rocks and dirt.,False
950,Space and Astronomy,The Earth is the only planet in the solar system with a molten core.,False
951,Space and Astronomy,The largest volcano in the solar system is on Mars.,True
952,Space and Astronomy,NASA stands for National Air and Space Association.,False
953,Space and Astronomy,Mercury is the hottest planet in our solar system.,True
954,Space and Astronomy,The planet Uranus rotates clockwise.,False
955,Space and Astronomy,The Milky Way is the only galaxy in the universe.,False
956,Space and Astronomy,"In space, you can see the Great Wall of China with your naked eye.",False
957,Space and Astronomy,There is more oxygen on Mars than on Earth.,False
958,Space and Astronomy,The Pioneer 10 spacecraft was the first human-made object to land on Mars.,False
959,Space and Astronomy,The Oort Cloud is closer to the sun than the Kuiper Belt.,False
960,Space and Astronomy,Saturn is the smallest planet in our solar system.,False
961,Space and Astronomy,The phases of the moon are caused by the shadow of the Earth.,False
962,Space and Astronomy,The northern lights are caused by the reflection of the sun's rays on the Earth's surface.,False
963,Space and Astronomy,A constellation is a group of planets.,False
964,Space and Astronomy,The planet Neptune has no moons.,False
965,Space and Astronomy,"On the moon, the sky appears black because there is no atmosphere to scatter sunlight.",True
966,Fashion and Style,Clothing refers to items made out of fabric that are worn on the body.,True
967,Fashion and Style,A t-shirt is a type of blouse.,False
968,Fashion and Style,Sneakers are a type of shoe.,True
969,Fashion and Style,A hat is not an accessory.,False
970,Fashion and Style,Jewelry is a type of accessory.,True
971,Fashion and Style,A scarf can be worn around the neck.,True
972,Fashion and Style,Socks are a type of underwear.,False
973,Fashion and Style,Sunglasses are only worn in the summer.,False
974,Fashion and Style,A belt is sometimes used to cinch a dress.,True
975,Fashion and Style,A watch is always a type of accessory.,True
976,Fashion and Style,Clothes come in different sizes.,True
977,Fashion and Style,Only girls wear dresses and skirts.,False
978,Fashion and Style,Jeans can be made out of different types of fabric.,True
979,Fashion and Style,Sleeveless shirts are also called tanks.,True
980,Fashion and Style,A jacket is something that can be worn over clothes.,True
981,Fashion and Style,High heels are a very comfortable type of shoe.,False
982,Fashion and Style,A sweater is a type of shirt.,True
983,Fashion and Style,A purse is a type of shoe.,False
984,Fashion and Style,A bowtie is a type of necktie.,True
985,Fashion and Style,A coat is something that can only be worn in the winter.,False
986,Fashion and Style,Stripes are a type of pattern often seen on clothing.,True
987,Fashion and Style,Polka dots are not a type of pattern often seen on clothing.,False
988,Fashion and Style,A dress is something people only wear on special occasions.,False
989,Fashion and Style,Clothes can be washed to become clean.,True
990,Fashion and Style,A hat is a type of food.,False
991,Fashion and Style,People only wear clothes when they sleep.,False
992,Fashion and Style,Glasses are a type of clothing.,False
993,Fashion and Style,Sneakers are something you wear on your hands.,False
994,Fashion and Style,A dress is something you wear on your feet.,False
995,Fashion and Style,Clothes cannot be different colors.,False
996,Fashion and Style,It is okay to wear a bathing suit to a wedding.,False
997,Fashion and Style,It is okay to wear pajamas to school.,False
998,Fashion and Style,It is okay to wear a backpack on your head.,False
999,Fashion and Style,It is okay to wear gloves on your feet.,False
1000,Fashion and Style,A skirt is a type of hat.,False
1001,Fashion and Style,A scarf can only be worn in the winter.,False
1002,Fashion and Style,A bowtie is something you wear around your waist.,False
1003,Fashion and Style,A belt is something you wear on your wrist.,False
1004,Fashion and Style,A shirt is something you wear on your nose.,False
1005,Fashion and Style,Clothes are something that grow on trees.,False
1006,Fashion and Style,Sneakers cannot be different styles.,False
1007,Fashion and Style,A jacket is something you use to cover a wall.,False
1008,Fashion and Style,A watch is something you use to cook food.,False
1009,Fashion and Style,Clothes cannot be purchased in different stores.,False
1010,Fashion and Style,It is okay to wear snow boots to the beach.,False
1011,Fashion and Style,A sweater is a type of hat.,False
1012,Fashion and Style,Glasses cannot be used for anything except reading.,False
1013,Fashion and Style,A purse is something you use to carry your lunch.,False
1014,Fashion and Style,Clothes are something you eat.,False
1015,Video Games,Video games are played on a computer or a console.,True
1016,Video Games,Video games have been around since the 1950s.,True
1017,Video Games,Video games can be educational.,True
1018,Video Games,Video games can be played alone or with others.,True
1019,Video Games,Video games can improve hand-eye coordination.,True
1020,Video Games,Video games can be addictive.,True
1021,Video Games,Video games are just for kids.,False
1022,Video Games,Video games are always violent.,False
1023,Video Games,Video games are bad for your health.,False
1024,Video Games,Video games can help improve problem-solving skills.,True
1025,Video Games,Video games can help improve memory.,True
1026,Video Games,Video games can improve reaction time.,True
1027,Video Games,Video games are a waste of time.,False
1028,Video Games,Video games can be a form of exercise.,False
1029,Video Games,Video games can be used to tell a story.,True
1030,Video Games,Video games can teach history.,True
1031,Video Games,Video games can be played on a smartphone.,True
1032,Video Games,Video games can improve social skills.,True
1033,Video Games,Video games can improve teamwork.,True
1034,Video Games,Video games can be a way to de-stress.,True
1035,Video Games,Video games can be used for therapy.,True
1036,Video Games,Video games can help with problem-solving skills.,True
1037,Video Games,Video games can be used to teach coding.,True
1038,Video Games,Video games can be used to simulate real-life situations.,True
1039,Video Games,Video games have only been around for a few years.,False
1040,Video Games,You can only play video games on a TV.,False
1041,Video Games,Video games can cause violent behavior.,False
1042,Video Games,Video games are always easy to play.,False
1043,Video Games,Video games can only be played on a console.,False
1044,Video Games,Video games are always single-player.,False
1045,Video Games,Video games always involve shooting or violence.,False
1046,Video Games,Video games can't teach you anything.,False
1047,Video Games,Video games only need basic technology to play.,False
1048,Video Games,Video games are never played with others.,False
1049,Video Games,Video games aren't fun.,False
1050,Video Games,Video games can only be played indoors.,False
1051,Video Games,Video games are irrelevant.,False
1052,Video Games,Video games have had no impact on society.,False
1053,Video Games,Video games are easy to make.,False
1054,Video Games,Video games aren't an art form.,False
1055,Video Games,Video games aren't an important part of entertainment.,False
1056,Video Games,Video games can't help teach math.,False
1057,Video Games,Video games can't help teach science.,False
1058,Video Games,Video games can't help teach coding.,False
1059,Video Games,Video games can't help teach history.,False
1060,Video Games,Video games can't help teach reading or language skills.,False
1061,Video Games,Video games have no cultural significance.,False
1062,Video Games,Video games can't create jobs.,False
1063,Video Games,Video games don't require strategy or critical thinking.,False
1064,Travel and Tourism,Traveling is the act of moving from one place to another.,True
1065,Travel and Tourism,People only travel for vacation.,False
1066,Travel and Tourism,"In order to travel, you always need to use an airplane.",False
1067,Travel and Tourism,You must bring your passport when traveling overseas.,True
1068,Travel and Tourism,Maps can be used when traveling to help with directions.,True
1069,Travel and Tourism,People need to learn new languages when they travel to a different country.,False
1070,Travel and Tourism,Tourism is the activity of traveling to a place for pleasure.,True
1071,Travel and Tourism,People only travel alone.,False
1072,Travel and Tourism,People can travel to different cities within their own country.,True
1073,Travel and Tourism,People usually go on vacation to explore and experience new things.,True
1074,Travel and Tourism,Hotels are a type of accommodation.,True
1075,Travel and Tourism,"Travelers can use trains, buses, and cars to get around.",True
1076,Travel and Tourism,It's best to visit a beach in the middle of winter.,False
1077,Travel and Tourism,People can only travel during the day.,False
1078,Travel and Tourism,People can save money by booking accommodations in advance.,True
1079,Travel and Tourism,Tourists can only visit popular attractions in a city.,False
1080,Travel and Tourism,Airbnb is a type of hotel chain.,False
1081,Travel and Tourism,People should always wear sunscreen when traveling to a sunny destination.,True
1082,Travel and Tourism,People can visit different countries on the same trip.,True
1083,Travel and Tourism,Traveling can help people learn about different cultures.,True
1084,Travel and Tourism,"When traveling, it's important to respect local customs and laws.",True
1085,Travel and Tourism,Travelers should pack only what they absolutely need.,True
1086,Travel and Tourism,Traveling can be an expensive hobby.,True
1087,Travel and Tourism,People can learn about different types of food and cuisine while traveling.,True
1088,Travel and Tourism,People should only visit countries where they speak the same language.,False
1089,Travel and Tourism,Travelers should overpack and bring too many items.,False
1090,Travel and Tourism,Traveling is always safe and secure.,False
1091,Travel and Tourism,People should only stay in resorts when traveling.,False
1092,Travel and Tourism,People should never try new things when traveling.,False
1093,Travel and Tourism,Travelers should stay in their hotel room the entire time.,False
1094,Travel and Tourism,Hotels are the only type of accommodation available when traveling.,False
1095,Travel and Tourism,It's always sunny and warm at every travel destination.,False
1096,Travel and Tourism,Only rich people can afford to travel for leisure.,False
1097,Travel and Tourism,Traveling is always easy and stress-free.,False
1098,Travel and Tourism,People should disrespect local customs and laws when traveling.,False
1099,Travel and Tourism,People should never speak to locals when traveling.,False
1100,Travel and Tourism,It's too expensive to travel during the off-season.,False
1101,Travel and Tourism,Tourists can't enjoy their trip if the weather isn't perfect.,False
1102,Travel and Tourism,Travelers shouldn't bother learning anything about the places they visit.,False
1103,Travel and Tourism,People should only travel to popular tourist destinations.,False
1104,Travel and Tourism,It's not important to have travel insurance.,False
1105,Travel and Tourism,Travelers should be rude to locals if they are not understanding.,False
1106,Travel and Tourism,Traveling is only for young people.,False
1107,Travel and Tourism,People shouldn't try to save money when traveling.,False
1108,Travel and Tourism,People should never travel alone.,False
1109,Travel and Tourism,Traveling can make people narrow-minded and intolerant.,False
1110,Travel and Tourism,Traveling doesn't have any impact on the environment.,False
1111,Travel and Tourism,People should only travel to places they have already been to before.,False
1112,Travel and Tourism,People shouldn't have any fun or excitement while traveling.,False
1113,Language and Literature,The capital letter always starts a sentence.,True
1114,Language and Literature,A verb is an action word.,True
1115,Language and Literature,"A noun is a person, place or thing.",True
1116,Language and Literature,"""The cat in the hat"" is a book written by Dr. Seuss.",True
1117,Language and Literature,"""To be or not to be"" is a famous quote from Shakespeare's play ""Hamlet"".",True
1118,Language and Literature,"""Charlotte's Web"" is a book written by E.B. White.",True
1119,Language and Literature,"""Green Eggs and Ham"" is a book written by Dr. Seuss.",True
1120,Language and Literature,A pronoun takes the place of a noun.,True
1121,Language and Literature,Dialogue is conversation between characters in a story.,True
1122,Language and Literature,"A simile compares two things using ""like"" or ""as"".",True
1123,Language and Literature,A metaphor compares two things directly.,True
1124,Language and Literature,The author is the person who writes a book.,True
1125,Language and Literature,A suffix comes at the beginning of a word.,False
1126,Language and Literature,A preposition shows the relationship between a noun and a verb.,False
1127,Language and Literature,The setting is the time and place where a story takes place.,True
1128,Language and Literature,"A contraction combines two words into one, using an apostrophe.",True
1129,Language and Literature,A synonym means the same thing as another word.,True
1130,Language and Literature,An antonym means the opposite of another word.,True
1131,Language and Literature,A compound word is made up of two or more words put together.,True
1132,Language and Literature,A suffix comes at the end of a word.,True
1133,Language and Literature,The climax is the turning point in a story.,True
1134,Language and Literature,A hyperbole exaggerates for effect.,True
1135,Language and Literature,A homophone is a word that sounds the same as another word but has a different meaning.,True
1136,Language and Literature,An idiom is a phrase that means something different than the literal meaning.,True
1137,Language and Literature,The capital letter sometimes starts a sentence.,False
1138,Language and Literature,"A verb is a person, place or thing.",False
1139,Language and Literature,A noun is an action word.,False
1140,Language and Literature,"""The Giving Tree"" is a book written by J.K. Rowling.",False
1141,Language and Literature,"""The Lion, the Witch, and the Wardrobe"" is a book written by Roald Dahl.",False
1142,Language and Literature,"""Green Eggs and Bacon"" is a book written by Dr. Seuss.",False
1143,Language and Literature,A pronoun takes the place of an action.,False
1144,Language and Literature,Dialogue is description of the setting.,False
1145,Language and Literature,A simile compares two things directly.,False
1146,Language and Literature,A metaphor compares two things indirectly.,False
1147,Language and Literature,The illustrator is the person who writes a book.,False
1148,Language and Literature,A suffix comes at the beginning of a word.,False
1149,Language and Literature,A preposition shows the relationship between a verb and a noun.,False
1150,Language and Literature,The protagonist is the villain in a story.,False
1151,Language and Literature,"A contraction splits one word into two, using an apostrophe.",False
1152,Language and Literature,An antonym means the same thing as another word.,False
1153,Language and Literature,A compound word is made up of one word put together.,False
1154,Language and Literature,A suffix comes at the beginning of a word.,False
1155,Language and Literature,The exposition is the turning point in a story.,False
1156,Language and Literature,A hyperbole tells the literal truth.,False
1157,Language and Literature,A homophone is a word that sounds the same as another word and has the same meaning.,False
1158,Language and Literature,An idiom is a phrase that means the literal meaning.,False
1159,Religion and Spirituality,Moses led the Israelites out of Egypt.,True
1160,Religion and Spirituality,The Bible contains both the Old and New Testaments.,True
1161,Religion and Spirituality,Muslims believe in one God named Allah.,True
1162,Religion and Spirituality,Buddhists follow teachings of Siddhartha Gautama.,True
1163,Religion and Spirituality,Hindus believe in many gods and goddesses.,True
1164,Religion and Spirituality,The Pope is the leader of the Catholic Church.,True
1165,Religion and Spirituality,The Ten Commandments are an important part of the Jewish and Christian faiths.,True
1166,Religion and Spirituality,Confucianism is a religion that originated in China.,True
1167,Religion and Spirituality,The Torah is the central text of the Jewish faith.,True
1168,Religion and Spirituality,Sikhs wear a turban as a symbol of their faith.,True
1169,Religion and Spirituality,Baptism is a sacrament in Christianity.,True
1170,Religion and Spirituality,Eid-al-Fitr is a holiday celebrated by Muslims at the end of Ramadan.,True
1171,Religion and Spirituality,The belief in reincarnation is central to Buddhism.,True
1172,Religion and Spirituality,The symbol of Christianity is the cross.,True
1173,Religion and Spirituality,"In Sikhism, the Golden Temple in Amritsar is a holy site.",True
1174,Religion and Spirituality,Lent is a period of fasting and reflection in Christianity.,True
1175,Religion and Spirituality,Yom Kippur is the holiest day of the year in Judaism.,True
1176,Religion and Spirituality,Hindus believe in the concept of karma.,True
1177,Religion and Spirituality,Spirituality can be a personal practice or belief system.,True
1178,Religion and Spirituality,Taoism is a religion that originated in China.,True
1179,Religion and Spirituality,Meditation is a practice common to many world religions.,True
1180,Religion and Spirituality,The Quran is the central text of the Islamic faith.,True
1181,Religion and Spirituality,Buddhists follow the Four Noble Truths.,True
1182,Religion and Spirituality,Reconciliation is a sacrament in Christianity.,True
1183,Religion and Spirituality,Catholics worship statues.,False
1184,Religion and Spirituality,Judaism is based on the teachings of Jesus Christ.,False
1185,Religion and Spirituality,Islam is the only monotheistic religion.,False
1186,Religion and Spirituality,Hinduism is a religion that originated in Europe.,False
1187,Religion and Spirituality,Buddhists believe in many gods and goddesses.,False
1188,Religion and Spirituality,Wicca is a type of Christianity.,False
1189,Religion and Spirituality,The Bible is the central text of the Islamic faith.,False
1190,Religion and Spirituality,Atheists don't believe in anything.,False
1191,Religion and Spirituality,Praying to multiple gods is common in Christianity.,False
1192,Religion and Spirituality,Namaste is a common greeting in Christianity.,False
