index,P(true),P(false),label
627,0.07606568187475204,0.40154847502708435,0.0
628,0.07616141438484192,0.35901856422424316,0.0
629,0.04400753974914551,0.5033349394798279,0.0
630,0.05055179074406624,0.43875852227211,0.0
631,0.04383162409067154,0.352066308259964,0.0
632,0.13703104853630066,0.4170120656490326,0.0
633,0.1089116632938385,0.4191114604473114,0.0
634,0.07337258756160736,0.29338786005973816,0.0
635,0.04155891761183739,0.3173884451389313,0.0
636,0.10868728905916214,0.3545210361480713,0.0
637,0.1019822210073471,0.41015905141830444,0.0
638,0.10175918787717819,0.2689135670661926,0.0
639,0.059650178998708725,0.4054059088230133,0.0
640,0.08910402655601501,0.30206215381622314,0.0
641,0.07063597440719604,0.25866779685020447,0.0
642,0.12583211064338684,0.42020028829574585,0.0
643,0.13752469420433044,0.3250691890716553,0.0
644,0.11788318306207657,0.37292593717575073,0.0
645,0.14143513143062592,0.39174720644950867,0.0
646,0.1371128112077713,0.35081401467323303,0.0
647,0.04603908583521843,0.3450179398059845,0.0
648,0.13765081763267517,0.3517424762248993,0.0
649,0.08342746645212173,0.40744560956954956,0.0
650,0.11737632006406784,0.4358392357826233,0.0
651,0.0032146438024938107,0.4219447672367096,1.0
652,0.34308990836143494,0.1561250537633896,0.0
653,0.004663091618567705,0.37211596965789795,1.0
654,0.1774243861436844,0.2947458028793335,0.0
655,0.002752076368778944,0.45521000027656555,1.0
656,0.13279980421066284,0.20541632175445557,0.0
657,0.049129072576761246,0.38671401143074036,0.0
658,0.011335065588355064,0.5421091914176941,1.0
659,0.13911157846450806,0.26972776651382446,0.0
660,0.0023346636444330215,0.5127248167991638,1.0
661,0.10251766443252563,0.22770676016807556,0.0
662,0.006191834807395935,0.6303735971450806,1.0
663,0.028540873900055885,0.4342396557331085,1.0
664,0.004508849233388901,0.4748051166534424,1.0
665,0.09136000275611877,0.3617020845413208,0.0
666,0.0029469493310898542,0.486463338136673,1.0
667,0.13450556993484497,0.19740502536296844,0.0
668,0.0020827301777899265,0.4247492253780365,1.0
669,0.0024578350130468607,0.5764533877372742,1.0
670,0.15864473581314087,0.313760906457901,0.0
671,0.009427438490092754,0.467440664768219,1.0
672,0.1423041820526123,0.4615062475204468,0.0
673,0.01381122786551714,0.4912579655647278,1.0
674,0.003042548429220915,0.47322967648506165,1.0
675,0.002016203012317419,0.4879843592643738,1.0
676,0.05090906471014023,0.39935386180877686,0.0
677,0.029120413586497307,0.41419583559036255,0.0
678,0.0025088118854910135,0.32933446764945984,1.0
679,0.039199866354465485,0.24576136469841003,0.0
680,0.0008817078196443617,0.349445104598999,1.0
681,0.04379233717918396,0.27853095531463623,0.0
682,0.0015925051411613822,0.3722360134124756,1.0
683,0.11079814285039902,0.40183115005493164,0.0
684,0.006990193855017424,0.32352516055107117,1.0
685,0.02114732936024666,0.3685283660888672,1.0
686,0.007624018471688032,0.37012016773223877,1.0
687,0.0014109676703810692,0.3409503698348999,1.0
688,0.001838785596191883,0.4356674253940582,1.0
689,0.08816396445035934,0.383884072303772,0.0
690,0.0014311003033071756,0.449864000082016,1.0
691,0.0033677995670586824,0.3377538025379181,1.0
692,0.003628328675404191,0.3933362662792206,1.0
693,0.004087930079549551,0.23234252631664276,1.0
694,0.07326220721006393,0.24730315804481506,0.0
695,0.01688697375357151,0.3662765920162201,1.0
696,0.1288655698299408,0.30935513973236084,0.0
697,0.0022935073357075453,0.2657507359981537,1.0
698,0.042080726474523544,0.37955135107040405,0.0
699,0.0018944910261780024,0.4071614146232605,1.0
700,0.028788717463612556,0.18859392404556274,0.0
701,0.007029441650956869,0.4220395088195801,1.0
702,0.04222853109240532,0.2920408546924591,0.0
703,0.0008647302747704089,0.4618971347808838,1.0
704,0.0788671225309372,0.3073633313179016,0.0
705,0.029536619782447815,0.310996413230896,0.0
706,0.06606381386518478,0.24856173992156982,0.0
707,0.030051887035369873,0.3089200556278229,0.0
708,0.01817493699491024,0.3926015794277191,0.0
709,0.0774635598063469,0.3265221416950226,0.0
710,0.004525984171777964,0.2986169457435608,0.0
711,0.0542607344686985,0.39497342705726624,0.0
712,0.0958288162946701,0.4275681972503662,0.0
713,0.004211313556879759,0.2613085210323334,0.0
714,0.09376953542232513,0.3145672380924225,0.0
715,0.060606878250837326,0.3505821228027344,0.0
716,0.10075797140598297,0.2801762521266937,0.0
717,0.0470319464802742,0.40296825766563416,0.0
718,0.003488911548629403,0.3192015588283539,0.0
719,0.04748555272817612,0.17326359450817108,0.0
720,0.08462537080049515,0.40259605646133423,0.0
721,0.08131446689367294,0.35132938623428345,0.0
722,0.013334237039089203,0.30923041701316833,0.0
723,0.13417913019657135,0.3539237678050995,0.0
724,0.03588440641760826,0.42368224263191223,0.0
725,0.05159904435276985,0.40172645449638367,0.0
726,0.004621874075382948,0.31407400965690613,0.0
727,0.0010650965850800276,0.32405492663383484,1.0
728,0.0020948920864611864,0.4974949359893799,1.0
729,0.001741766813211143,0.5714465975761414,1.0
730,0.001163508160971105,0.37076205015182495,1.0
731,0.0016409080708399415,0.3753347396850586,1.0
732,0.0011015050113201141,0.5107148885726929,1.0
733,0.0011233664117753506,0.2894352376461029,1.0
734,0.0027145128697156906,0.48808571696281433,1.0
735,0.0019532572478055954,0.4054047465324402,1.0
736,0.0021449504420161247,0.5213170051574707,1.0
737,0.0019103498198091984,0.5777669548988342,1.0
738,0.001986333169043064,0.5017462968826294,1.0
739,0.0019412788096815348,0.5278319716453552,1.0
740,0.0022525025997310877,0.45326346158981323,1.0
741,0.0009446405456401408,0.577087938785553,1.0
742,0.0011878474615514278,0.4975905418395996,1.0
743,0.0020469019655138254,0.5462148785591125,1.0
744,0.00264981877990067,0.44534891843795776,1.0
745,0.001833740039728582,0.48401209712028503,1.0
746,0.0036539698485285044,0.5018498301506042,1.0
747,0.0014578556874766946,0.5403827428817749,1.0
748,0.0018913813401013613,0.4251786768436432,1.0
749,0.001397760002873838,0.46666625142097473,1.0
750,0.02774921990931034,0.30230727791786194,1.0
751,0.0637945756316185,0.2682875394821167,0.0
752,0.022674961015582085,0.5291440486907959,0.0
753,0.06770475953817368,0.5939099788665771,0.0
754,0.049239613115787506,0.24624675512313843,0.0
755,0.06291506439447403,0.25150129199028015,0.0
756,0.07897764444351196,0.3076276183128357,0.0
757,0.06546560674905777,0.18082362413406372,0.0
758,0.13323670625686646,0.3956936001777649,0.0
759,0.05747072398662567,0.5712106823921204,0.0
760,0.0022023164201527834,0.4772477447986603,0.0
761,0.0060563599690794945,0.5224472880363464,0.0
762,0.07905369997024536,0.37506017088890076,0.0
763,0.005393939558416605,0.3345351815223694,0.0
764,0.011090721003711224,0.4119706451892853,0.0
765,0.04330188035964966,0.5360952019691467,0.0
766,0.08134651184082031,0.4246632158756256,0.0
767,0.003667831188067794,0.5214198231697083,0.0
768,0.008163419552147388,0.45985034108161926,0.0
769,0.10850715637207031,0.49699968099594116,0.0
770,0.11623627692461014,0.3518492579460144,0.0
771,0.11616970598697662,0.3200264871120453,0.0
772,0.08036575466394424,0.21148765087127686,0.0
773,0.002110336208716035,0.32422301173210144,1.0
774,0.002761146519333124,0.3673103451728821,1.0
775,0.0020236761774867773,0.3658163547515869,1.0
776,0.0018401859560981393,0.46887773275375366,1.0
777,0.0021771048195660114,0.4629646837711334,1.0
778,0.0020015290938317776,0.3453112244606018,1.0
779,0.0019504064694046974,0.3724183142185211,1.0
780,0.000853233621455729,0.264578640460968,1.0
781,0.0014148621121421456,0.33914458751678467,1.0
782,0.0024784253910183907,0.45505791902542114,1.0
783,0.001056843320839107,0.41149765253067017,1.0
784,0.00283714197576046,0.33807992935180664,1.0
785,0.0012805312871932983,0.3171612322330475,1.0
786,0.0021097699645906687,0.38740867376327515,1.0
787,0.00200014584697783,0.39569762349128723,1.0
788,0.0014229138614609838,0.48622676730155945,1.0
789,0.0036200631875544786,0.4049474000930786,1.0
790,0.0014107575407251716,0.30968374013900757,1.0
791,0.0029928821604698896,0.4349088668823242,1.0
792,0.0008840900845825672,0.4734680950641632,1.0
793,0.0032580175902694464,0.38467904925346375,1.0
794,0.0034288244787603617,0.4164216220378876,1.0
795,0.0019262233981862664,0.4835646450519562,1.0
796,0.0037113907746970654,0.46670570969581604,1.0
797,0.05949462577700615,0.28222236037254333,0.0
798,0.09760959446430206,0.3572302758693695,0.0
799,0.041962411254644394,0.28648895025253296,0.0
800,0.06438213586807251,0.2624319791793823,0.0
801,0.09629678726196289,0.30655649304389954,0.0
